price,propertyType,operation,size,rooms,bathrooms,municipality,district,neighborhood,latitude,longitude,status,newDevelopment,parkingSpace,priceByArea,floor,hasLift
235000,flat,sale,69.0,1.0,1.0,Rincón de la Victoria,Añoreta Golf - Paraíso del Sol,,36.7302555,-4.2402152,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3406.0,2,1.0
515000,flat,sale,125.0,4.0,2.0,Málaga,Este,Pedregalejo - Morlaco,36.7222413,-4.3705956,good,False,,4120.0,1,0.0
1695000,flat,sale,175.0,3.0,2.0,Estepona,Benamara - Atalaya,Villacana - Costalita - Saladillo,36.4560295,-5.0435439,good,False,,9686.0,bj,1.0
2272000,flat,sale,316.0,3.0,3.0,Málaga,Carretera de Cádiz,Pacífico,36.6865415,-4.4471438,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",7190.0,10,1.0
480000,chalet,sale,100.0,3.0,1.0,Frigiliana,,,36.78483,-3.900552,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4800.0,,
2395000,chalet,sale,505.0,4.0,4.0,Málaga,Churriana,Guadalmar,36.6629486,-4.4571754,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4743.0,,
3485000,chalet,sale,693.0,4.0,4.0,Benahavís,La Alquería,,36.4885748,-5.0315618,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",5029.0,,
190000,studio,sale,36.0,0.0,1.0,Málaga,Bailén - Miraflores,Los Castillejos - La Trinidad,36.7230263,-4.4352797,good,False,,5278.0,2,1.0
950000,chalet,sale,185.0,3.0,3.0,Casares,Casares Golf - Casares del Sol,,36.4004577,-5.2163839,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",5135.0,,
1900000,chalet,sale,342.0,4.0,4.0,Estepona,Benamara - Atalaya,Nueva Atalaya,36.4770898,-5.0154069,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",5556.0,,
400000,flat,sale,150.0,2.0,2.0,Marbella,Nueva Andalucía,Las Brisas,36.5090662,-4.9665921,good,False,,2667.0,2,1.0
595000,flat,sale,127.0,2.0,2.0,Estepona,Punta Plata,Kempinski,36.4356826,-5.112676,good,False,,4685.0,bj,0.0
415000,flat,sale,63.0,2.0,2.0,Málaga,Centro,La Goleta - San Felipe Neri,36.7272884,-4.4250312,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",6587.0,18,1.0
545000,chalet,sale,127.0,3.0,2.0,Alhaurín el Grande,Ardelejos - Cuesta de la Palma - Buenavista,,36.664813,-4.6414876,good,False,,4291.0,,
2400000,chalet,sale,370.0,4.0,4.0,Marbella,Nueva Andalucía,Nueva Andalucía,36.4917058,-4.9655917,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",6486.0,,
8950000,chalet,sale,1102.0,8.0,8.0,Benahavís,La Zagaleta,,36.5419532,-5.024775,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",8122.0,,
275000,chalet,sale,170.0,3.0,2.0,Málaga,Ciudad Jardín,Cortijo Bazán - Los Casinis - Los Cipreses,36.7434451,-4.4158886,good,False,,1618.0,,
975000,chalet,sale,227.0,4.0,3.0,Marbella,Nagüeles-Milla de Oro,Nagüeles,36.513658,-4.9210037,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4295.0,,
1195000,chalet,sale,298.0,3.0,3.0,Estepona,Altos de Estepona,,36.4595583,-5.1268587,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4010.0,,
1600000,chalet,sale,421.0,3.0,3.0,Ojén,La Mairena,,36.5286709,-4.7572808,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3800.0,,
269000,flat,sale,83.0,3.0,1.0,Málaga,Carretera de Cádiz,Huelin,36.7027174,-4.4375364,good,False,,3241.0,1,1.0
399000,flat,sale,126.0,2.0,2.0,Mijas,Sitio de Calahonda,Sitio de Calahonda,36.5126969,-4.727724,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3167.0,1,1.0
479000,flat,sale,183.0,3.0,2.0,Benalmádena,Torrequebrada,Zona Centro Comercial Torrequebrada,36.5885555,-4.5546583,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2617.0,1,1.0
11995000,chalet,sale,1580.0,7.0,12.0,Benahavís,Montemayor-Marbella Club,,36.496469,-5.0524686,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",7592.0,,
265000,studio,sale,44.0,0.0,1.0,Benalmádena,Parque de la Paloma,,36.5921096,-4.5265094,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",6023.0,3,1.0
4595000,chalet,sale,476.0,5.0,5.0,Marbella,Nueva Andalucía,Nueva Andalucía,36.4978809,-4.9652025,good,False,,9653.0,,
4350000,chalet,sale,1034.0,6.0,7.0,Marbella,Rio Real-Los Monteros,Rio Real,36.5106439,-4.8451845,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4207.0,,
2490000,chalet,sale,302.0,5.0,5.0,Marbella,Rio Real-Los Monteros,Bahía de Marbella,36.5150793,-4.8316124,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",8245.0,,
530000,chalet,sale,175.0,3.0,2.0,Rincón de la Victoria,Lo Cea - Los Cortijos,,36.7140857,-4.256099,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3029.0,,
980000,chalet,sale,390.0,3.0,3.0,Marbella,Elviria-Cabopino,Santa María,36.5132346,-4.7687354,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2513.0,,
1475000,chalet,sale,194.0,3.0,2.0,Estepona,Costa Natura,Guadalobón,36.41083,-5.183153,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",7603.0,,
169000,studio,sale,38.0,0.0,1.0,Rincón de la Victoria,Añoreta Golf - Paraíso del Sol,,36.7168381,-4.2445008,good,False,,4447.0,2,1.0
741000,chalet,sale,169.0,3.0,2.0,Mijas,Valtocado - La Alquería - La Atalaya,,36.558072,-4.7177399,good,False,,4385.0,,
1950000,flat,sale,200.0,3.0,2.0,Málaga,Este,Malagueta - Monte Sancha,36.7202049,-4.4101662,good,False,,9750.0,3,1.0
715000,chalet,sale,136.0,5.0,3.0,Torremolinos,El Pinillo,,36.617054,-4.5167179,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",5257.0,,
690000,chalet,sale,232.0,3.0,2.0,Benajarafe,,,36.7162498,-4.1826279,good,False,,2974.0,,
466000,chalet,sale,144.0,3.0,2.0,Málaga,Puerto de la Torre,Fuente Alegre - El Chaparral - Los Morales,36.7405026,-4.482903,good,False,,3236.0,,
399000,chalet,sale,180.0,4.0,3.0,Mijas,Hipódromo-Cerrado del Águila,Hipódromo-Cerrado del Águila,36.5195559,-4.652664,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2217.0,,
1600000,flat,sale,195.0,3.0,2.0,Marbella,Nueva Andalucía,Las Brisas,36.5065965,-4.9668282999999995,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",8205.0,,1.0
299900,flat,sale,87.0,3.0,2.0,Rincón de la Victoria,Torre de Benagalbón,,36.7151519,-4.2515789999999996,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3447.0,1,1.0
390000,flat,sale,146.0,3.0,2.0,Málaga,Centro,La Victoria,36.7279014,-4.415449,good,False,,2671.0,2,0.0
264000,chalet,sale,137.0,3.0,2.0,Coin,,,36.6570544,-4.7627144999999995,good,False,,1927.0,,
1179000,penthouse,sale,208.0,3.0,3.0,Marbella,Nueva Andalucía,Puerto Banús,36.4861052,-4.9547712,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",5668.0,6,1.0
1890000,chalet,sale,602.0,4.0,4.0,Benahavís,El Paraíso,,36.4938691,-5.0353303,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3140.0,,
750000,penthouse,sale,227.0,4.0,2.0,Fuengirola,Zona Puerto Deportivo,,36.5465203,-4.6177753,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3304.0,7,1.0
10900000,chalet,sale,960.0,8.0,9.0,Benahavís,La Quinta,,36.5145765,-4.9956529,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",11354.0,,
449000,flat,sale,112.0,2.0,2.0,Estepona,Benamara - Atalaya,Benatalaya,36.4884792,-5.0178924,good,False,,4009.0,,1.0
375000,chalet,sale,158.0,2.0,1.0,Cártama,Diseminados,,36.7128208,-4.6727305,good,False,,2373.0,,
485000,flat,sale,140.0,1.0,2.0,Estepona,Punta Plata,Kempinski,36.4362106,-5.1057356,good,False,,3464.0,bj,1.0
240000,penthouse,sale,94.0,2.0,2.0,Manilva,La Duquesa,,36.3608839,-5.2453459,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2553.0,3,1.0
200000,flat,sale,67.0,3.0,1.0,Málaga,Carretera de Cádiz,Girón - Las Delicias - Pacífico,36.70237,-4.4418605,good,False,,2985.0,3,0.0
1195000,chalet,sale,391.0,5.0,3.0,Coin,,,36.6085656,-4.7468385,good,False,,3056.0,,
495000,chalet,sale,148.0,3.0,2.0,Alhaurín el Grande,Ardelejos - Cuesta de la Palma - Buenavista,,36.6644288,-4.640707,good,False,,3345.0,,
4750000,duplex,sale,427.0,3.0,4.0,Estepona,Punta Plata,Kempinski,36.4373601,-5.1078675,good,False,,11124.0,,0.0
435000,flat,sale,143.0,2.0,2.0,Marbella,San Pedro de Alcántara,San Pedro Pueblo,36.4847083,-4.9991366,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3042.0,2,1.0
8995000,chalet,sale,868.0,5.0,5.0,Marbella,Nagüeles-Milla de Oro,Lomas de Marbella Club,36.5097438,-4.9405323,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",10363.0,,
545000,chalet,sale,333.0,5.0,3.0,Cártama,Diseminados,,36.7057627,-4.6654827,good,False,,1637.0,,
1900000,chalet,sale,407.0,7.0,5.0,Málaga,Este,Limonar,36.7258915,-4.4024237,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4668.0,,
1150000,duplex,sale,270.0,3.0,2.0,Estepona,Selwo,El Velerín,36.4452806,-5.0928623,good,False,,4259.0,2,1.0
630000,duplex,sale,150.0,3.0,3.0,Marbella,San Pedro de Alcántara,San Pedro Pueblo,36.4812891,-4.9957015,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4200.0,2,1.0
285000,chalet,sale,71.0,3.0,2.0,Coin,,,36.6731897,-4.7611909,good,False,,4014.0,,
1745000,chalet,sale,612.0,6.0,5.0,Málaga,Este,El Palo,36.7263076,-4.3520639,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2851.0,,
739000,chalet,sale,180.0,3.0,3.0,Marbella,Nueva Andalucía,Las Brisas,36.5115951,-4.9729872,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4106.0,,
260000,flat,sale,91.0,2.0,2.0,Fuengirola,Centro Ciudad,,36.5497268,-4.6292693,good,False,,2857.0,bj,1.0
382000,flat,sale,200.0,4.0,3.0,Torremolinos,Centro,Ayuntamiento,36.6248417,-4.5030111999999995,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1910.0,1,1.0
545000,chalet,sale,245.0,6.0,4.0,Benajarafe,,,36.7170881,-4.2062809,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2224.0,,
132000,flat,sale,60.0,2.0,1.0,Coin,,,36.6584896,-4.7514258,good,False,,2200.0,bj,1.0
532000,chalet,sale,240.0,5.0,4.0,Rincón de la Victoria,La Cala del Moral,,36.7208496,-4.3051441,renew,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2217.0,,
1750000,flat,sale,167.0,3.0,3.0,Estepona,Seghers,,36.4183693,-5.1709662,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",10479.0,bj,1.0
2500000,flat,sale,225.0,3.0,4.0,Marbella,Nueva Andalucía,Puerto Banús,36.4850608,-4.964225,good,False,,11111.0,,1.0
369000,flat,sale,118.0,3.0,2.0,Benalmádena,Solymar - Puerto Marina,,36.5954779,-4.5224333,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3127.0,1,1.0
435000,chalet,sale,187.0,4.0,4.0,Rincón de la Victoria,Añoreta Golf - Paraíso del Sol,,36.7249605,-4.2456009,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2326.0,,
349900,flat,sale,103.0,2.0,2.0,Málaga,Centro,Perchel norte,36.7205074,-4.430035,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3397.0,1,1.0
150000,studio,sale,40.0,0.0,1.0,Rincón de la Victoria,La Cala del Moral,,36.7179159,-4.3058681,good,False,,3750.0,3,1.0
750000,flat,sale,120.0,3.0,2.0,Málaga,Este,Limonar,36.7257325,-4.4059856,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",6250.0,,1.0
475000,chalet,sale,161.0,4.0,3.0,Torrox,El Peñoncillo,,36.7351769,-3.9405364,good,False,,2950.0,,
233000,flat,sale,60.0,1.0,1.0,Estepona,Benamara - Atalaya,Nueva Atalaya,36.4817991,-5.0181843,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3883.0,3,1.0
3200000,chalet,sale,888.0,7.0,8.0,Marbella,Nueva Andalucía,Las Brisas,36.5059476,-4.9699309,good,False,,3604.0,,
1868500,chalet,sale,505.0,5.0,6.0,Málaga,Este,Cerrado de Calderón - Hacienda Paredes,36.7317178,-4.3807608,good,False,,3700.0,,
1398000,flat,sale,155.0,3.0,2.0,Málaga,Este,Malagueta - Monte Sancha,36.7165845,-4.4115917,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",9019.0,14,1.0
270000,flat,sale,105.0,3.0,2.0,Torrox,Urbanización Santa Rosa,,36.737009,-3.9807744,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2571.0,bj,1.0
475000,flat,sale,77.0,2.0,1.0,Mijas,Sitio de Calahonda,Sitio de Calahonda,36.4954483,-4.7212021,good,False,,6169.0,2,1.0
582600,chalet,sale,268.0,3.0,3.0,Torrox,Urbanización Santa Rosa,,36.7291865,-3.9596084,good,False,,2174.0,,
342000,flat,sale,116.0,2.0,2.0,Estepona,Selwo,Guadalmansa,36.4535792,-5.0714842,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2948.0,3,1.0
549000,flat,sale,260.0,2.0,2.0,Torremolinos,Montemar,,36.6088948,-4.5137959,good,False,,2112.0,1,1.0
596000,chalet,sale,178.0,4.0,4.0,Estepona,Estepona Pueblo,Zona Calvario,36.429134,-5.151092,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3348.0,,
950000,chalet,sale,150.0,5.0,3.0,Marbella,San Pedro de Alcántara,Linda Vista-Nueva Alcántara-Cortijo Blanco,36.4711272,-4.9944825999999996,renew,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",6333.0,,
209990,penthouse,sale,75.0,1.0,1.0,Fuengirola,Zona Puerto Deportivo,,36.535645,-4.6243654,good,False,,2800.0,3,0.0
790000,flat,sale,140.0,3.0,2.0,Marbella,San Pedro de Alcántara,Linda Vista-Nueva Alcántara-Cortijo Blanco,36.4798836,-4.9822507,good,False,,5643.0,bj,0.0
290000,chalet,sale,79.0,2.0,1.0,Marbella,San Pedro de Alcántara,San Pedro Pueblo,36.4865397,-4.9882507,good,False,,3671.0,,
1395000,chalet,sale,240.0,4.0,3.0,Marbella,Nueva Andalucía,Aloha,36.5075609,-4.9625314,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",5813.0,,
850000,flat,sale,170.0,3.0,2.0,Torrox,Laguna Beach,,36.7320591,-3.9770257,good,False,,5000.0,,
295000,chalet,sale,108.0,3.0,2.0,Málaga,Churriana,Churriana-El Pizarrillo-La Noria-Guadalsol,36.6693886,-4.5028211,good,False,,2731.0,,
1240000,penthouse,sale,640.0,4.0,3.0,Benalmádena,Torrequebrada,Cortijo Torrequebrada,36.5919463,-4.5440484,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1938.0,2,1.0
515000,penthouse,sale,91.0,2.0,2.0,Marbella,Rio Real-Los Monteros,Alto de los Monteros,36.5322846,-4.8317422,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",5659.0,,1.0
560000,chalet,sale,180.0,4.0,4.0,Málaga,Este,El Palo,36.7191273,-4.3604883,good,False,,3111.0,,
500000,flat,sale,114.0,3.0,2.0,Marbella,San Pedro de Alcántara,Linda Vista-Nueva Alcántara-Cortijo Blanco,36.4813187,-4.9886645,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4386.0,1,1.0
4100000,chalet,sale,880.0,7.0,4.0,Torremolinos,El Pinar - Palacio de Congresos,,36.6358231,-4.5076247,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4659.0,,
549000,flat,sale,112.0,3.0,2.0,Fuengirola,Zona Sohail,,36.5293954,-4.6272721,good,False,,4902.0,3,1.0
349900,flat,sale,72.0,3.0,1.0,Málaga,Cruz de Humilladero,Cruz del Humilladero - Los Tilos,36.7106138,-4.4370302,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4860.0,6,1.0
205000,duplex,sale,62.0,1.0,1.0,Málaga,Centro,Perchel norte,36.7191805,-4.4294691,good,False,,3306.0,bj,1.0
2450000,chalet,sale,657.0,4.0,4.0,Marbella,Nueva Andalucía,Las Brisas,36.5010728,-4.9682293,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3729.0,,
1595000,duplex,sale,191.0,3.0,3.0,Marbella,Nueva Andalucía,Puerto Banús,36.4875728,-4.9606328,renew,False,,8351.0,5,1.0
275000,flat,sale,115.0,4.0,2.0,Málaga,Carretera de Cádiz,Los Guindos - Parque Mediterráneo - Santa Paula,36.6962946,-4.4506597,good,False,,2391.0,1,1.0
3495000,chalet,sale,772.0,4.0,6.0,Marbella,Nueva Andalucía,Los Naranjos,36.5147864,-4.9681289,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4527.0,,
550000,chalet,sale,140.0,2.0,2.0,Estepona,Selwo,El Velerín,36.4521108,-5.0967792,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3929.0,,
1500000,chalet,sale,208.0,2.0,3.0,Marbella,Nagüeles-Milla de Oro,La Carolina-Guadalpín,36.5148495,-4.9085622,renew,False,,7212.0,,
410000,flat,sale,116.0,3.0,2.0,Rincón de la Victoria,Añoreta baja,,36.7162516,-4.2482519,good,False,,3534.0,bj,1.0
380000,flat,sale,80.0,2.0,1.0,Torremolinos,La Carihuela - Los Nidos,,36.6069587,-4.5072499,good,False,,4750.0,6,1.0
520000,chalet,sale,200.0,3.0,2.0,Rincón de la Victoria,La Cala del Moral,,36.7159428,-4.3087178999999995,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2600.0,,
419000,flat,sale,70.0,2.0,2.0,Mijas,Riviera del Sol,Riviera del Sol,36.5007812,-4.6957895,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",5986.0,ati,1.0
1100000,chalet,sale,480.0,5.0,6.0,Mijas,Mijas Golf,Mijas Golf,36.5584765,-4.6732043999999995,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2292.0,,
278000,flat,sale,53.0,1.0,1.0,Benalmádena,Parque de la Paloma,,36.5906685,-4.5291973,good,False,,5245.0,5,1.0
469000,flat,sale,69.0,2.0,2.0,Málaga,Puerto de la Torre,Puertosol - Santa Isabel,36.7356278,-4.4875111,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",6797.0,bj,1.0
229000,flat,sale,70.0,2.0,1.0,Málaga,Cruz de Humilladero,Carranque - Haza Cuevas,36.7227217,-4.4381729,good,False,,3271.0,8,1.0
330000,flat,sale,101.0,2.0,2.0,Estepona,Selwo,Guadalmansa,36.4509295,-5.073656,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3267.0,3,1.0
670000,flat,sale,105.0,3.0,2.0,Málaga,Este,El Palo,36.717825,-4.3622122,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",6381.0,6,1.0
320000,flat,sale,216.0,5.0,3.0,Ronda,Centro,,36.7455827,-5.1663589,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 30000.0}",1481.0,2,1.0
2800000,flat,sale,287.0,4.0,3.0,Marbella,Marbella Pueblo,Playa de la Fontanilla,36.5081543,-4.9004989,good,False,,9756.0,2,1.0
448000,penthouse,sale,254.0,3.0,2.0,Mijas,Riviera del Sol,Riviera del Sol,36.5025066,-4.7106967,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1764.0,3,1.0
680000,flat,sale,83.0,3.0,3.0,Marbella,Nueva Andalucía,Nueva Andalucía,36.4887516,-4.9616572,good,False,,8193.0,bj,0.0
870000,flat,sale,181.0,3.0,2.0,Málaga,Centro,Ensanche Centro - Soho,36.7147335,-4.4252824,good,False,,4807.0,6,1.0
1749000,duplex,sale,240.0,3.0,3.0,Marbella,Nagüeles-Milla de Oro,Lomas de Marbella Club,36.5107236,-4.9404202,good,False,,7288.0,3,1.0
1390000,chalet,sale,280.0,4.0,3.0,Málaga,Este,Limonar,36.7285679,-4.3993459999999995,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4964.0,,
219000,flat,sale,90.0,2.0,1.0,Málaga,Centro,La Trinidad,36.7240506,-4.4295665,good,False,,2433.0,2,0.0
940000,chalet,sale,177.0,4.0,3.0,Marbella,Nueva Andalucía,La Dama de Noche-La Alzambra,36.5087251,-4.9526804,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",5311.0,,
325000,chalet,sale,105.0,3.0,2.0,Estepona,Selwo,Las Lomas,36.4470707,-5.1055363,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3095.0,,
1400000,chalet,sale,240.0,7.0,3.0,Benalmádena,Solymar - Puerto Marina,,36.6000848,-4.5181421,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",5833.0,,
329000,chalet,sale,180.0,3.0,3.0,Estepona,Selwo,Las Lomas,36.4478176,-5.1105669,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1828.0,,
1495000,chalet,sale,214.0,3.0,3.0,Marbella,San Pedro de Alcántara,Guadalmina Alta,36.4791306,-5.0073997,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",6986.0,,
333000,flat,sale,130.0,3.0,2.0,Torremolinos,Centro,Manantiales - Estación de Autobuses,36.6219973,-4.5003763,good,False,,2562.0,1,1.0
648000,flat,sale,127.0,3.0,2.0,Málaga,Centro,Ensanche Centro - Soho,36.7146744,-4.4261215,good,False,,5102.0,10,1.0
970000,chalet,sale,280.0,4.0,3.0,Estepona,Benamara - Atalaya,Bel-Air,36.463622,-5.0442019,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3464.0,,
479900,flat,sale,120.0,4.0,2.0,Málaga,Teatinos,El Consul - El Romeral,36.7258196,-4.4731982,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3999.0,2,1.0
228000,studio,sale,38.0,0.0,1.0,Fuengirola,Zona Puerto Deportivo,,36.5407384,-4.6210621,good,False,,6000.0,4,1.0
395000,chalet,sale,105.0,2.0,2.0,Manilva,Alcorrín,,36.3417182,-5.2443963,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3762.0,,
449000,chalet,sale,129.0,2.0,3.0,Mijas,Sitio de Calahonda,Sitio de Calahonda,36.4918482,-4.7225636,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3481.0,,
225000,flat,sale,76.0,2.0,2.0,Torrox,Torrox Pueblo,,36.7573117,-3.9420335,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2961.0,,
1780000,chalet,sale,493.0,6.0,5.0,Mijas,Riviera del Sol,Riviera del Sol,36.5007875,-4.7115866,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3611.0,,
850000,flat,sale,113.0,3.0,2.0,Málaga,Este,Limonar,36.7256614,-4.3963792999999995,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",7522.0,,1.0
950000,chalet,sale,241.0,3.0,3.0,Mijas,La Cala de Mijas,La Cala de Mijas,36.5035433,-4.6812236,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3942.0,,
289000,flat,sale,66.0,2.0,2.0,Málaga,Centro,Centro Histórico,36.7256037,-4.4192174,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4379.0,1,1.0
780000,penthouse,sale,173.0,2.0,2.0,Benahavís,La Quinta,,36.5081516,-4.9947276,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4509.0,2,1.0
257000,flat,sale,66.0,2.0,1.0,Torremolinos,Centro,Manantiales - Estación de Autobuses,36.6212545,-4.4991338,good,False,,3894.0,10,1.0
1590000,chalet,sale,370.0,6.0,4.0,Málaga,Este,Pedregalejo - Morlaco,36.7227889,-4.3702142,renew,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4297.0,,
2600000,chalet,sale,355.0,5.0,5.0,Benahavís,La Quinta,,36.5011424,-5.0009175,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",7324.0,,
1195000,chalet,sale,251.0,4.0,4.0,Estepona,Estepona Pueblo,Centro,36.4275546,-5.1518396,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4761.0,,
1590000,chalet,sale,591.0,4.0,5.0,Mijas,La Cala de Mijas,La Cala de Mijas,36.5098022,-4.7110805,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2690.0,,
534000,flat,sale,138.0,4.0,2.0,Benalmádena,Torrequebrada,Hacienda Torrequebrada,36.5864139,-4.5405575,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3870.0,1,1.0
299000,flat,sale,83.0,2.0,2.0,Mijas,Sitio de Calahonda,Sitio de Calahonda,36.4945662,-4.7177861,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3602.0,,1.0
