price,propertyType,operation,size,rooms,bathrooms,municipality,district,neighborhood,latitude,longitude,status,newDevelopment,priceByArea,floor,hasLift,hasParkingSpace,isParkingSpaceIncludedInPrice
1350,flat,rent,82.0,1.0,1.0,Málaga,Centro,Perchel norte,36.7201239,-4.4283801,good,False,16.0,1.0,1.0,False,False
1199,duplex,rent,40.0,0.0,1.0,Málaga,Este,Pedregalejo - Morlaco,36.7211332,-4.3726029,good,False,30.0,1.0,0.0,False,False
2650,flat,rent,80.0,1.0,2.0,Málaga,Carretera de Cádiz,Pacífico,36.6897276,-4.4429229,good,False,33.0,5.0,1.0,True,True
1890,flat,rent,60.0,1.0,1.0,Málaga,Centro,Centro Histórico,36.7214523,-4.4216011,good,False,32.0,3.0,1.0,False,False
999,duplex,rent,45.0,0.0,1.0,Málaga,Centro,La Victoria,36.724802,-4.4142068,good,False,22.0,0.0,0.0,False,False
1450,flat,rent,115.0,4.0,2.0,Málaga,Carretera de Cádiz,Huelin,36.7060096,-4.4377969,good,False,13.0,5.0,1.0,False,False
1000,flat,rent,35.0,1.0,1.0,Málaga,Centro,Centro Histórico,36.720315,-4.4221593,good,False,29.0,4.0,1.0,False,False
1600,flat,rent,80.0,2.0,2.0,Málaga,Centro,Perchel norte,36.7206133,-4.4312265,good,False,20.0,5.0,1.0,True,True
2450,flat,rent,110.0,3.0,1.0,Málaga,Centro,La Merced,36.7260774,-4.4185615,good,False,22.0,4.0,1.0,False,False
2295,flat,rent,95.0,2.0,1.0,Málaga,Centro,La Goleta - San Felipe Neri,36.7256018,-4.4210022,good,False,24.0,0.0,1.0,False,False
2900,penthouse,rent,130.0,3.0,2.0,Málaga,Centro,Ensanche Centro - Soho,36.7142067,-4.4251781,good,False,22.0,10.0,1.0,False,False
1300,flat,rent,90.0,3.0,2.0,Málaga,Teatinos,El Consul - El Romeral,36.7223064,-4.4769758,good,False,14.0,2.0,1.0,True,True
11760,chalet,rent,470.0,6.0,6.0,Málaga,Este,El Candado,36.7167423,-4.3463777,good,False,25.0,0.0,0.0,True,True
1620,flat,rent,104.0,1.0,1.0,Málaga,Martiricos - La Roca,Martiricos - La Roca,36.7311928,-4.4267533,good,False,16.0,17.0,1.0,False,False
1400,flat,rent,84.0,3.0,2.0,Málaga,Bailén - Miraflores,La Florida - Parque norte,36.7236618,-4.4442175,good,False,17.0,10.0,1.0,False,False
1200,flat,rent,117.0,2.0,2.0,Málaga,Bailén - Miraflores,Los Castillejos - La Trinidad,36.7223711,-4.4325006,good,False,10.0,6.0,1.0,True,True
3400,flat,rent,170.0,4.0,3.0,Málaga,Este,Malagueta - Monte Sancha,36.7194819,-4.4132364,good,False,20.0,7.0,1.0,False,False
1300,flat,rent,97.0,3.0,1.0,Málaga,Cruz de Humilladero,Carranque - Haza Cuevas,36.7154771,-4.4424729,good,False,13.0,3.0,1.0,False,False
2565,flat,rent,74.0,2.0,2.0,Málaga,Centro,Perchel norte,36.720573,-4.4316195,good,False,35.0,5.0,1.0,False,False
1500,flat,rent,84.0,5.0,2.0,Málaga,Cruz de Humilladero,Cruz del Humilladero - Los Tilos,36.7100122,-4.4420415,good,False,18.0,5.0,0.0,False,False
2800,flat,rent,181.0,3.0,2.0,Málaga,Este,Limonar,36.7235657,-4.396566,good,False,15.0,1.0,1.0,True,True
1750,flat,rent,111.0,3.0,2.0,Málaga,Carretera de Cádiz,Pacífico,36.6908166,-4.4420067,good,False,16.0,3.0,1.0,True,True
1025,flat,rent,58.0,3.0,1.0,Málaga,Carretera de Cádiz,Nuevo San Andrés - Dos Hermanas,36.7012665,-4.4499905,good,False,18.0,0.0,1.0,False,False
875,penthouse,rent,30.0,0.0,1.0,Málaga,Centro,Centro Histórico,36.7230984,-4.4208284,good,False,29.0,4.0,1.0,False,False
8000,flat,rent,159.0,3.0,2.0,Málaga,Carretera de Cádiz,Pacífico,36.6845121,-4.4459862,good,False,50.0,15.0,1.0,True,True
1500,flat,rent,112.0,2.0,2.0,Málaga,Puerto de la Torre,El Atabal,36.7296573,-4.4633976,good,False,13.0,3.0,1.0,True,True
1480,flat,rent,75.0,2.0,2.0,Málaga,Carretera de Cádiz,Finca el Pato - Torre del Río,36.6828109,-4.4545254,good,False,20.0,2.0,1.0,True,True
1950,flat,rent,115.0,3.0,2.0,Málaga,Centro,Ensanche Centro - Soho,36.7143488,-4.4232021,good,False,17.0,1.0,1.0,False,False
3850,flat,rent,70.0,2.0,2.0,Málaga,Martiricos - La Roca,Martiricos - La Roca,36.7316216,-4.4251362,good,False,55.0,17.0,1.0,True,True
995,flat,rent,66.0,3.0,1.0,Málaga,Ciudad Jardín,Ciudad Jardín,36.7449003,-4.4254102,good,False,15.0,3.0,0.0,False,False
1199,flat,rent,45.0,1.0,1.0,Málaga,Centro,Centro Histórico,36.7205144,-4.4223534,good,False,27.0,4.0,1.0,False,False
1400,flat,rent,84.0,3.0,2.0,Málaga,Bailén - Miraflores,La Florida - Parque norte,36.7249457,-4.4450493,good,False,17.0,10.0,1.0,False,False
1050,flat,rent,80.0,3.0,1.0,Málaga,Carretera de Cádiz,Nuevo San Andrés - Dos Hermanas,36.7000592,-4.4517701,good,False,13.0,1.0,1.0,False,False
2400,flat,rent,180.0,3.0,2.0,Málaga,Cruz de Humilladero,Carranque - Haza Cuevas,36.715335,-4.439626,good,False,13.0,13.0,1.0,True,True
1000,flat,rent,67.0,3.0,1.0,Málaga,Este,El Palo,36.7191941,-4.3558151,good,False,15.0,1.0,1.0,False,False
1350,flat,rent,75.0,1.0,1.0,Málaga,Centro,Centro Histórico,36.7225608,-4.4252241,good,False,18.0,1.0,1.0,False,False
900,flat,rent,48.0,2.0,1.0,Málaga,Centro,El Molinillo - Capuchinos,36.7270429,-4.4232348,good,False,19.0,2.0,1.0,False,False
1080,flat,rent,77.0,3.0,1.0,Málaga,Carretera de Cádiz,Nuevo San Andrés - Dos Hermanas,36.7025375,-4.4501958,good,False,14.0,2.0,1.0,False,False
1550,flat,rent,70.0,1.0,1.0,Málaga,Centro,Centro Histórico,36.7218784,-4.4204301,good,False,22.0,2.0,1.0,False,False
1020,flat,rent,60.0,3.0,1.0,Málaga,Ciudad Jardín,Ciudad Jardín,36.7472941,-4.4233602,good,False,17.0,2.0,0.0,False,False
990,flat,rent,70.0,3.0,1.0,Málaga,Bailén - Miraflores,Victoria Eugenia,36.730869,-4.442925,good,False,14.0,1.0,0.0,False,False
1050,flat,rent,60.0,2.0,1.0,Málaga,Centro,Olletas - Sierra Blanquilla,36.7285618,-4.411207,good,False,18.0,1.0,0.0,False,False
1200,flat,rent,38.0,1.0,1.0,Málaga,Centro,La Victoria,36.7252371,-4.4125872,good,False,32.0,4.0,1.0,False,False
1900,flat,rent,65.0,2.0,2.0,Málaga,Martiricos - La Roca,Martiricos - La Roca,36.732021,-4.427974,good,False,29.0,25.0,1.0,True,True
1900,flat,rent,52.0,1.0,1.0,Málaga,Martiricos - La Roca,Martiricos - La Roca,36.7301979,-4.4269682,good,False,37.0,28.0,1.0,True,True
3900,flat,rent,101.0,2.0,2.0,Málaga,Este,Limonar,36.736603,-4.4033497,good,False,39.0,1.0,1.0,True,True
1900,flat,rent,66.0,2.0,2.0,Málaga,Martiricos - La Roca,Martiricos - La Roca,36.7308009,-4.4280885,good,False,29.0,26.0,1.0,True,False
1000,flat,rent,70.0,2.0,1.0,Málaga,Centro,Centro Histórico,36.7222039,-4.4205477,good,False,14.0,3.0,1.0,False,False
4300,penthouse,rent,310.0,4.0,2.0,Málaga,Este,Limonar,36.7237161,-4.3936849,good,False,14.0,5.0,1.0,True,True
1245,flat,rent,78.0,2.0,1.0,Málaga,Centro,Centro Histórico,36.7188418,-4.4207793,good,False,16.0,3.0,1.0,True,False
1650,flat,rent,61.0,1.0,1.0,Málaga,Martiricos - La Roca,Martiricos - La Roca,36.7301913,-4.4257183,good,False,27.0,22.0,1.0,True,True
1850,flat,rent,57.0,1.0,1.0,Málaga,Martiricos - La Roca,Martiricos - La Roca,36.7311928,-4.4267533,good,False,32.0,27.0,1.0,True,True
1450,flat,rent,82.0,2.0,2.0,Málaga,Carretera de Cádiz,Pacífico,36.6952355,-4.4402069,good,False,18.0,4.0,1.0,True,True
2500,flat,rent,148.0,4.0,3.0,Málaga,Este,Malagueta - Monte Sancha,36.7214556,-4.3986924,good,False,17.0,1.0,1.0,True,True
1500,flat,rent,122.0,2.0,2.0,Málaga,Centro,El Ejido,36.7287434,-4.4218377,good,False,12.0,4.0,1.0,True,False
1500,flat,rent,100.0,2.0,1.0,Málaga,Carretera de Cádiz,Puerta Blanca - Almudena,36.6857982,-4.448557,good,False,15.0,1.0,1.0,True,True
1400,flat,rent,84.0,2.0,1.0,Málaga,Centro,Ensanche Centro - Soho,36.7133071,-4.4246296,good,False,17.0,3.0,1.0,True,False
2400,flat,rent,150.0,3.0,2.0,Málaga,Martiricos - La Roca,Martiricos - La Roca,36.7290412,-4.4278551,good,False,16.0,11.0,1.0,True,True
2000,flat,rent,90.0,3.0,2.0,Málaga,Este,Pedregalejo - Morlaco,36.7227722,-4.3790039,good,False,22.0,1.0,1.0,True,True
1050,flat,rent,75.0,2.0,1.0,Málaga,Centro,El Molinillo - Capuchinos,36.7308731,-4.4223871,good,False,14.0,2.0,0.0,False,False
1200,penthouse,rent,70.0,1.0,1.0,Málaga,Cruz de Humilladero,Camino de Antequera,36.7244266,-4.4527416,good,False,17.0,4.0,1.0,True,True
1300,flat,rent,95.0,3.0,1.0,Málaga,Centro,El Molinillo - Capuchinos,36.7321292,-4.4231349,good,False,14.0,3.0,1.0,False,False
1650,flat,rent,90.0,2.0,1.0,Málaga,Centro,Centro Histórico,36.719915,-4.424003,good,False,18.0,2.0,0.0,False,False
1900,flat,rent,80.0,2.0,2.0,Málaga,Martiricos - La Roca,Martiricos - La Roca,36.7298124,-4.4261488,good,False,24.0,27.0,1.0,True,True
1200,flat,rent,60.0,3.0,1.0,Málaga,Centro,El Molinillo - Capuchinos,36.7292357,-4.4249965,good,False,20.0,2.0,0.0,False,False
1000,flat,rent,70.0,2.0,1.0,Málaga,Este,El Palo,36.7160595,-4.3476946,good,False,14.0,0.0,0.0,False,False
2400,flat,rent,110.0,3.0,2.0,Málaga,Carretera de Cádiz,La Luz,36.6982036,-4.4512115,good,False,22.0,10.0,1.0,True,True
1400,duplex,rent,47.0,1.0,1.0,Málaga,Bailén - Miraflores,Los Castillejos - La Trinidad,36.7220991,-4.4331337,good,False,30.0,3.0,0.0,True,True
1400,flat,rent,82.0,2.0,1.0,Málaga,Centro,Centro Histórico,36.7178196,-4.425557,good,False,17.0,3.0,1.0,True,False
1400,flat,rent,127.0,3.0,2.0,Málaga,Centro,La Trinidad,36.7275938,-4.4295206,good,False,11.0,1.0,1.0,False,False
1500,flat,rent,130.0,3.0,2.0,Málaga,Centro,Cristo de la Epidemia,36.7284198,-4.4128555,good,False,12.0,1.0,0.0,False,False
1450,flat,rent,132.0,3.0,2.0,Málaga,Teatinos,El Tejar - Hacienda Bizcochero,36.7180908,-4.4603369,good,False,11.0,5.0,1.0,True,True
1650,flat,rent,116.0,3.0,2.0,Málaga,Teatinos,El Consul - El Romeral,36.7243081,-4.4767722,good,False,14.0,2.0,1.0,True,True
1300,penthouse,rent,102.0,2.0,1.0,Málaga,Teatinos,El Consul - El Romeral,36.720475,-4.4715006,good,False,13.0,4.0,1.0,True,True
2000,penthouse,rent,120.0,3.0,2.0,Málaga,Puerto de la Torre,El Atabal,36.729257,-4.4615814,good,False,17.0,7.0,1.0,True,True
1300,flat,rent,66.0,2.0,1.0,Málaga,Centro,Centro Histórico,36.7218469,-4.4193986,good,False,20.0,1.0,1.0,False,False
1400,flat,rent,95.0,3.0,1.0,Málaga,Carretera de Cádiz,El Torcal,36.6992783,-4.4456439,good,False,15.0,4.0,1.0,True,True
2500,flat,rent,190.0,4.0,2.0,Málaga,Este,Cerrado de Calderón - Hacienda Paredes,36.7410941,-4.3781873,good,False,13.0,0.0,1.0,True,True
4150,flat,rent,250.0,6.0,3.0,Málaga,Centro,Centro Histórico,36.7201187,-4.4224976,good,False,17.0,2.0,1.0,False,False
1600,flat,rent,90.0,3.0,2.0,Málaga,Centro,Perchel sur - El Bulto,36.7094015,-4.4321654,good,False,18.0,5.0,1.0,True,True
1400,flat,rent,135.0,3.0,2.0,Málaga,Este,Pinares de San Antón,36.726187,-4.3625252,good,False,10.0,1.0,1.0,False,False
1000,flat,rent,45.0,1.0,1.0,Málaga,Carretera de Cádiz,Puerta Blanca - Almudena,36.6904231,-4.4578908,good,False,22.0,4.0,1.0,True,True
1199,flat,rent,50.0,1.0,1.0,Málaga,Centro,La Merced,36.7247238,-4.4175698,good,False,24.0,1.0,1.0,False,False
