propertyCode,price,priceInfo,propertyType,operation,size,rooms,bathrooms,province,municipality,district,country,neighborhood,latitude,longitude,status,newDevelopment,priceByArea,floor,hasLift,hasParkingSpace
107878067,349000,€,flat,sale,138.0,3.0,2.0,Málaga,Alhaurín el Grande,Alhaurín Golf,es,Unknown,36.6103695,-4.7068286,good,False,2529.0,2,0.0,True
108341972,3000000,€,chalet,sale,700.0,5.0,5.0,Málaga,Estepona,Selwo,es,La Concha-Resina Golf,36.4653666,-5.0746485,good,False,4286.0,0,0.0,True
108419385,1900000,€,chalet,sale,407.0,7.0,5.0,Málaga,Málaga,Este,es,Limonar,36.7258915,-4.4024237,good,False,4668.0,0,0.0,True
103175454,285000,€,chalet,sale,71.0,3.0,2.0,Málaga,Coin,Unknown,es,Unknown,36.6731897,-4.7611909,good,False,4014.0,0,0.0,False
106382838,375000,€,chalet,sale,158.0,2.0,1.0,Málaga,Cártama,Diseminados,es,Unknown,36.7128208,-4.6727305,good,False,2373.0,0,0.0,False
107472122,1150000,€,duplex,sale,270.0,3.0,2.0,Málaga,Estepona,Selwo,es,El Velerín,36.4452806,-5.0928623,good,False,4259.0,2,1.0,False
107530157,4750000,€,duplex,sale,427.0,3.0,4.0,Málaga,Estepona,Punta Plata,es,Kempinski,36.4373601,-5.1078675,good,False,11124.0,0,0.0,False
104490853,975000,€,penthouse,sale,238.0,4.0,3.0,Málaga,Manilva,Puerto de la Duquesa,es,Unknown,36.3523898,-5.2367997,good,False,4097.0,0,1.0,True
107101580,739000,€,chalet,sale,180.0,3.0,3.0,Málaga,Marbella,Nueva Andalucía,es,Las Brisas,36.5115951,-4.9729872,good,False,4106.0,0,0.0,True
106821651,8995000,€,chalet,sale,868.0,5.0,5.0,Málaga,Marbella,Nagüeles-Milla de Oro,es,Lomas de Marbella Club,36.5097438,-4.9405323,good,False,10363.0,0,0.0,True
108461160,335000,€,flat,sale,140.0,4.0,2.0,Málaga,Torremolinos,Centro,es,Manantiales - Estación de Autobuses,36.6274396,-4.5019134,good,False,2393.0,2,1.0,True
108081073,260000,€,flat,sale,91.0,2.0,2.0,Málaga,Fuengirola,Centro Ciudad,es,Unknown,36.5497268,-4.6292693,good,False,2857.0,bj,1.0,False
108382817,545000,€,chalet,sale,245.0,6.0,4.0,Málaga,Benajarafe,Unknown,es,Unknown,36.7170881,-4.2062809,good,False,2224.0,0,0.0,True
107778667,382000,€,flat,sale,200.0,4.0,3.0,Málaga,Torremolinos,Centro,es,Ayuntamiento,36.6248417,-4.5030112,good,False,1910.0,1,1.0,True
107614252,4995000,€,chalet,sale,508.0,5.0,5.0,Málaga,Marbella,Nueva Andalucía,es,Las Brisas,36.507229,-4.9720763,good,False,9833.0,0,0.0,True
102236304,2750000,€,chalet,sale,338.0,4.0,4.0,Málaga,Marbella,Nueva Andalucía,es,Los Naranjos,36.5218534,-4.974229,good,False,8136.0,0,0.0,True
108407528,485000,€,flat,sale,115.0,3.0,2.0,Málaga,Málaga,Centro,es,Perchel sur - El Bulto,36.7129002,-4.4279772,good,False,4217.0,1,1.0,True
108265450,750000,€,flat,sale,159.0,3.0,2.0,Málaga,Estepona,Benamara - Atalaya,es,Nueva Atalaya,36.4736565,-5.0163579,good,False,4717.0,2,1.0,True
103886214,475000,€,flat,sale,119.0,2.0,2.0,Málaga,Torremolinos,El Bajondillo,es,Unknown,36.6185344,-4.5015215,good,False,3992.0,2,1.0,False
105293898,630000,€,duplex,sale,126.0,2.0,2.0,Málaga,Estepona,Punta Plata,es,Punta Plata,36.4345862,-5.1120929,good,False,5000.0,3,1.0,False
108393290,790000,€,chalet,sale,157.0,3.0,2.0,Málaga,Marbella,Nueva Andalucía,es,Puerto Banús,36.4840902,-4.9743628,renew,False,5032.0,0,0.0,True
107705720,480000,€,chalet,sale,200.0,3.0,2.0,Málaga,Rincón de la Victoria,La Cala del Moral,es,Unknown,36.7164425,-4.3110252,good,False,2400.0,0,0.0,True
108147284,490000,€,chalet,sale,89.0,2.0,1.0,Málaga,Fuengirola,Centro Ciudad,es,Unknown,36.5427413,-4.6261501,good,False,5506.0,0,0.0,True
102693711,421000,€,flat,sale,100.0,2.0,2.0,Málaga,Marbella,San Pedro de Alcántara,es,Guadalmina Alta,36.4801634,-5.0075095,good,False,4210.0,1,0.0,True
103450057,528000,€,penthouse,sale,163.0,2.0,2.0,Málaga,Estepona,Benamara - Atalaya,es,Atalaya-Isdabe,36.4658129,-5.0213985,good,False,3239.0,2,0.0,False
105329527,540000,€,duplex,sale,150.0,2.0,2.0,Málaga,Estepona,Benamara - Atalaya,es,Nueva Atalaya,36.4824253,-5.0188885,good,False,3600.0,2,1.0,True
106705158,850000,€,chalet,sale,336.0,5.0,2.0,Málaga,Mijas,Campo de Mijas,es,Campo de Mijas,36.5556422,-4.6287748,good,False,2530.0,0,0.0,True
107058947,935000,€,chalet,sale,332.0,4.0,5.0,Málaga,Benalmádena,Benalmádena Pueblo,es,Casablanca - La Viñuela,36.5884005,-4.5651375,good,False,2816.0,0,0.0,False
108166261,1100000,€,chalet,sale,199.0,3.0,3.0,Málaga,Marbella,Nagüeles-Milla de Oro,es,La Carolina-Guadalpín,36.5148106,-4.907639,good,False,5528.0,0,0.0,True
108028345,689000,€,countryHouse,sale,127.0,2.0,2.0,Málaga,Estepona,Costa Natura,es,Valle Romano Golf,36.4310881,-5.1728623,good,False,5425.0,0,0.0,True
107290092,275000,€,chalet,sale,170.0,3.0,2.0,Málaga,Málaga,Ciudad Jardín,es,Cortijo Bazán - Los Casinis - Los Cipreses,36.7442998,-4.4161454,good,False,1618.0,0,0.0,False
106864953,670000,€,flat,sale,168.0,3.0,3.0,Málaga,Marbella,San Pedro de Alcántara,es,Guadalmina Alta,36.4794385,-5.0062514,good,False,3988.0,5,1.0,True
108167405,590000,€,flat,sale,122.0,2.0,2.0,Málaga,Marbella,Nueva Andalucía,es,Nueva Andalucía,36.4885948,-4.9624318,good,False,4836.0,3,1.0,False
107967739,585000,€,chalet,sale,165.0,3.0,2.0,Málaga,Estepona,Estepona Pueblo,es,Zona Calvario,36.4302512,-5.1503139,good,False,3545.0,0,0.0,True
108384444,325000,€,flat,sale,76.0,2.0,1.0,Málaga,Mijas,La Cala de Mijas,es,La Cala de Mijas,36.5061637,-4.6820953,good,False,4276.0,bj,0.0,False
107799099,1395000,€,flat,sale,264.0,3.0,3.0,Málaga,Marbella,Nagüeles-Milla de Oro,es,Sierra Blanca,36.5237031,-4.9145262,good,False,5284.0,bj,1.0,False
108472205,850000,€,flat,sale,128.0,2.0,2.0,Málaga,Marbella,Nueva Andalucía,es,Puerto Banús,36.4883077,-4.9597728,good,False,6641.0,2,1.0,True
108495123,499000,€,flat,sale,150.0,2.0,2.0,Málaga,Mijas,Riviera del Sol,es,Riviera del Sol,36.5110742,-4.7164124,good,False,3327.0,bj,1.0,True
108172289,4500000,€,chalet,sale,454.0,6.0,5.0,Málaga,Marbella,Rio Real-Los Monteros,es,Los Monteros,36.5039072,-4.8234105,good,False,9912.0,0,0.0,True
108098975,532000,€,chalet,sale,240.0,5.0,4.0,Málaga,Rincón de la Victoria,La Cala del Moral,es,Unknown,36.7208496,-4.3051441,renew,False,2217.0,0,0.0,True
108513161,242000,€,flat,sale,32.0,1.0,1.0,Málaga,Fuengirola,Zona Puerto Deportivo,es,Unknown,36.5419608,-4.6212556,good,False,7563.0,0,1.0,False
108506029,248000,€,flat,sale,56.0,1.0,1.0,Málaga,Benalmádena,Torrequebrada,es,Hacienda Torrequebrada,36.5815824,-4.5390877,good,False,4429.0,2,1.0,False
108379160,220000,€,flat,sale,41.0,1.0,1.0,Málaga,Fuengirola,Zona Puerto Deportivo,es,Unknown,36.5433075,-4.6197107,good,False,5366.0,7,1.0,False
108494030,950000,€,chalet,sale,155.0,4.0,3.0,Málaga,Mijas,La Cala de Mijas,es,La Cala de Mijas,36.5093904,-4.6818688,good,False,6129.0,0,0.0,True
107074421,1995000,€,chalet,sale,276.0,4.0,4.0,Málaga,Marbella,San Pedro de Alcántara,es,Guadalmina Alta,36.4757395,-5.0054496,good,False,7228.0,0,0.0,True
108436460,1199000,€,flat,sale,133.0,2.0,2.0,Málaga,Marbella,Marbella Pueblo,es,Playa de la Fontanilla,36.5094127,-4.8997502,good,False,9015.0,5,1.0,False
108393761,365000,€,flat,sale,103.0,2.0,2.0,Málaga,Mijas,Calaburra - Chaparral,es,Calaburra - Chaparral,36.5082474,-4.6522572,good,False,3544.0,1,0.0,True
107674907,550000,€,flat,sale,136.0,3.0,2.0,Málaga,Fuengirola,Zona Sohail,es,Unknown,36.5277878,-4.6251037,good,False,4044.0,2,1.0,False
107978349,995000,€,flat,sale,177.0,4.0,3.0,Málaga,Marbella,Nagüeles-Milla de Oro,es,Las Lomas de Río Verde,36.503124,-4.9358814,good,False,5621.0,2,1.0,False
108530784,995000,€,chalet,sale,264.0,4.0,3.0,Málaga,Estepona,Benamara - Atalaya,es,Bel-Air,36.4641347,-5.0454853,good,False,3769.0,0,0.0,True
108142689,480000,€,chalet,sale,244.0,4.0,3.0,Málaga,Estepona,Estepona Pueblo,es,Zona Calvario,36.4347394,-5.1548426,good,False,1967.0,0,0.0,True
108113059,339000,€,chalet,sale,145.0,2.0,3.0,Málaga,Cártama,Cártama pueblo,es,Unknown,36.7129017,-4.6397935,good,False,2338.0,0,0.0,False
107872116,1795000,€,chalet,sale,333.0,5.0,5.0,Málaga,Marbella,San Pedro de Alcántara,es,Guadalmina Alta,36.4767363,-5.007517,good,False,5390.0,0,0.0,True
107998919,190000,€,flat,sale,80.0,1.0,2.0,Málaga,Málaga,Bailén - Miraflores,es,Victoria Eugenia,36.7316803,-4.4363278,good,False,2375.0,bj,1.0,False
108458494,790000,€,flat,sale,127.0,2.0,2.0,Málaga,Marbella,Nueva Andalucía,es,Puerto Banús,36.4865049,-4.9546176,good,False,6220.0,2,0.0,False
107814211,385000,€,flat,sale,73.0,1.0,1.0,Málaga,Marbella,Marbella Pueblo,es,Valdeolletas-Las Cancelas-Xarblanca,36.5200315,-4.8972654,good,False,5274.0,1,0.0,False
108367844,2500000,€,flat,sale,225.0,3.0,4.0,Málaga,Marbella,Nueva Andalucía,es,Puerto Banús,36.4850608,-4.964225,good,False,11111.0,0,1.0,False
107527167,200000,€,flat,sale,67.0,3.0,1.0,Málaga,Málaga,Carretera de Cádiz,es,Girón - Las Delicias - Pacífico,36.70237,-4.4418605,good,False,2985.0,3,0.0,False
105598422,355000,€,flat,sale,90.0,2.0,2.0,Málaga,Benalmádena,Torrequebrada,es,Cortijo Torrequebrada,36.5922212,-4.5495805,good,False,3944.0,3,1.0,True
108275512,4375000,€,chalet,sale,785.0,6.0,5.0,Málaga,Marbella,Nueva Andalucía,es,Los Naranjos,36.5136833,-4.9782671,good,False,5573.0,0,0.0,True
108186077,190000,€,studio,sale,45.0,0.0,1.0,Málaga,Torrox,Torrox Pueblo,es,Unknown,36.7539751,-3.953284,good,False,4222.0,7,1.0,True
108435018,435000,€,chalet,sale,187.0,4.0,4.0,Málaga,Rincón de la Victoria,Añoreta Golf - Paraíso del Sol,es,Unknown,36.7249605,-4.2456009,good,False,2326.0,0,0.0,True
108157745,335000,€,chalet,sale,170.0,2.0,3.0,Málaga,Mijas,Riviera del Sol,es,Riviera del Sol,36.4996119,-4.7123921,good,False,1971.0,0,0.0,True
107539712,335000,€,flat,sale,124.0,3.0,1.0,Málaga,Torremolinos,El Pinillo,es,Unknown,36.6129685,-4.5187581,good,False,2702.0,0,1.0,True
107986603,190700,€,flat,sale,61.0,2.0,1.0,Málaga,Málaga,Centro,es,La Trinidad,36.723856,-4.4317433,good,False,3126.0,1,1.0,False
108263011,369000,€,flat,sale,118.0,3.0,2.0,Málaga,Benalmádena,Solymar - Puerto Marina,es,Unknown,36.5954779,-4.5224333,good,False,3127.0,1,1.0,True
106682210,995000,€,duplex,sale,150.0,3.0,2.0,Málaga,Marbella,Nueva Andalucía,es,Los Naranjos,36.5182947,-4.9777726,good,False,6633.0,0,0.0,False
106556505,530000,€,flat,sale,163.0,3.0,2.0,Málaga,Marbella,San Pedro de Alcántara,es,Guadalmina Alta,36.4792125,-5.0015621,good,False,3252.0,0,0.0,False
104716221,1750000,€,flat,sale,167.0,3.0,3.0,Málaga,Estepona,Seghers,es,Unknown,36.4183693,-5.1709662,good,False,10479.0,bj,1.0,True
96165205,600000,€,flat,sale,200.0,3.0,4.0,Málaga,Torrox,El Peñoncillo,es,Unknown,36.7299421,-3.9506066,good,False,3000.0,3,1.0,True
106651196,495000,€,countryHouse,sale,115.0,3.0,2.0,Málaga,Alora,Unknown,es,Unknown,36.827344,-4.6985699,good,False,4304.0,0,0.0,False
108398759,275000,€,flat,sale,89.0,2.0,2.0,Málaga,Torremolinos,Centro,es,Manantiales - Estación de Autobuses,36.6261602,-4.5000073,good,False,3090.0,2,1.0,False
107634627,1868500,€,chalet,sale,505.0,5.0,6.0,Málaga,Málaga,Este,es,Cerrado de Calderón - Hacienda Paredes,36.7317178,-4.3807608,good,False,3700.0,0,0.0,False
108136571,298000,€,flat,sale,129.0,3.0,2.0,Málaga,Rincón de la Victoria,Añoreta Golf - Paraíso del Sol,es,Unknown,36.7277986,-4.2408285,good,False,2310.0,1,1.0,True
106787570,457000,€,chalet,sale,177.0,4.0,3.0,Málaga,Fuengirola,Torreblanca del Sol,es,Unknown,36.5651219,-4.6092127,good,False,2582.0,0,0.0,True
107784944,260000,€,chalet,sale,144.0,3.0,2.0,Málaga,Málaga,Bailén - Miraflores,es,San Alberto - La Alcubilla - Florisol,36.731443,-4.4510648,good,False,1806.0,0,0.0,False
108340605,475000,€,flat,sale,77.0,2.0,1.0,Málaga,Mijas,Sitio de Calahonda,es,Sitio de Calahonda,36.4954483,-4.7212021,good,False,6169.0,2,1.0,False
106347645,750000,€,flat,sale,120.0,3.0,2.0,Málaga,Málaga,Este,es,Limonar,36.7257325,-4.4059856,good,False,6250.0,0,1.0,True
108177127,233000,€,flat,sale,60.0,1.0,1.0,Málaga,Estepona,Benamara - Atalaya,es,Nueva Atalaya,36.4817991,-5.0181843,good,False,3883.0,3,1.0,True
107632497,150000,€,studio,sale,40.0,0.0,1.0,Málaga,Rincón de la Victoria,La Cala del Moral,es,Unknown,36.7179159,-4.3058681,good,False,3750.0,3,1.0,False
107422192,1490000,€,chalet,sale,1039.0,5.0,6.0,Málaga,Estepona,Costa Natura,es,Guadalobón,36.4124798,-5.189781,renew,False,1434.0,0,0.0,True
108092149,1150000,€,chalet,sale,303.0,3.0,4.0,Málaga,Mijas,La Cala Golf - Lagar Martell,es,Unknown,36.531181,-4.7109632,good,False,3795.0,0,0.0,True
103826207,3200000,€,chalet,sale,888.0,7.0,8.0,Málaga,Marbella,Nueva Andalucía,es,Las Brisas,36.5059476,-4.9699309,good,False,3604.0,0,0.0,False
106314661,270000,€,flat,sale,105.0,3.0,2.0,Málaga,Torrox,Urbanización Santa Rosa,es,Unknown,36.737009,-3.9807744,good,False,2571.0,bj,1.0,True
105286515,1398000,€,flat,sale,155.0,3.0,2.0,Málaga,Málaga,Este,es,Malagueta - Monte Sancha,36.7165845,-4.4115917,good,False,9019.0,14,1.0,True
106965926,549000,€,flat,sale,260.0,2.0,2.0,Málaga,Torremolinos,Montemar,es,Unknown,36.6088948,-4.5137959,good,False,2112.0,1,1.0,False
106764136,1395000,€,chalet,sale,240.0,4.0,3.0,Málaga,Marbella,Nueva Andalucía,es,Aloha,36.5075609,-4.9625314,good,False,5813.0,0,0.0,True
106934879,482000,€,chalet,sale,198.0,3.0,3.0,Málaga,Mijas,Riviera del Sol,es,Riviera del Sol,36.5036984,-4.712784,good,False,2434.0,0,0.0,True
107947166,1500000,€,chalet,sale,208.0,2.0,3.0,Málaga,Marbella,Nagüeles-Milla de Oro,es,La Carolina-Guadalpín,36.5148495,-4.9085622,renew,False,7212.0,0,0.0,False
108353684,345000,€,flat,sale,95.0,2.0,2.0,Málaga,Benalmádena,Montealto,es,Unknown,36.5986526,-4.5582958,good,False,3632.0,1,1.0,True
107228354,950000,€,chalet,sale,150.0,5.0,3.0,Málaga,Marbella,San Pedro de Alcántara,es,Linda Vista-Nueva Alcántara-Cortijo Blanco,36.4711272,-4.9944826,renew,False,6333.0,0,0.0,True
108001862,596000,€,chalet,sale,178.0,4.0,4.0,Málaga,Estepona,Estepona Pueblo,es,Zona Calvario,36.429134,-5.151092,good,False,3348.0,0,0.0,True
107247314,209990,€,penthouse,sale,75.0,1.0,1.0,Málaga,Fuengirola,Zona Puerto Deportivo,es,Unknown,36.535645,-4.6243654,good,False,2800.0,3,0.0,False
108505262,1240000,€,penthouse,sale,640.0,4.0,3.0,Málaga,Benalmádena,Torrequebrada,es,Cortijo Torrequebrada,36.5919463,-4.5440484,good,False,1938.0,2,1.0,True
106893278,4100000,€,chalet,sale,880.0,7.0,4.0,Málaga,Torremolinos,El Pinar - Palacio de Congresos,es,Unknown,36.6358231,-4.5076247,good,False,4659.0,0,0.0,True
107091796,205000,€,duplex,sale,62.0,1.0,1.0,Málaga,Málaga,Centro,es,Perchel norte,36.7191805,-4.4294691,good,False,3306.0,bj,1.0,False
108093199,366000,€,chalet,sale,109.0,4.0,2.0,Málaga,Málaga,Centro,es,Olletas - Sierra Blanquilla,36.7313356,-4.4204453,good,False,3358.0,0,0.0,False
108510554,349900,€,flat,sale,72.0,3.0,1.0,Málaga,Málaga,Cruz de Humilladero,es,Cruz del Humilladero - Los Tilos,36.7106138,-4.4370302,good,False,4860.0,6,1.0,True
106724126,850000,€,flat,sale,172.0,3.0,2.0,Málaga,Torrox,Laguna Beach,es,Unknown,36.7320591,-3.9770257,good,False,4942.0,0,0.0,False
107700589,549000,€,flat,sale,112.0,3.0,2.0,Málaga,Fuengirola,Zona Sohail,es,Unknown,36.5293954,-4.6272721,good,False,4902.0,3,1.0,False
108188311,500000,€,flat,sale,114.0,3.0,2.0,Málaga,Marbella,San Pedro de Alcántara,es,Linda Vista-Nueva Alcántara-Cortijo Blanco,36.4813187,-4.9886645,good,False,4386.0,1,1.0,True
108178933,379000,€,flat,sale,82.0,2.0,1.0,Málaga,Estepona,Estepona Pueblo,es,Puerto de Estepona,36.4175527,-5.1593833,good,False,4622.0,5,1.0,False
106876117,560000,€,chalet,sale,180.0,4.0,4.0,Málaga,Málaga,Este,es,El Palo,36.7191273,-4.3604883,good,False,3111.0,0,0.0,False
107884782,3495000,€,chalet,sale,772.0,4.0,6.0,Málaga,Marbella,Nueva Andalucía,es,Los Naranjos,36.5141674,-4.9661286,good,False,4527.0,0,0.0,True
108238206,550000,€,chalet,sale,140.0,2.0,2.0,Málaga,Estepona,Selwo,es,El Velerín,36.4521108,-5.0967792,good,False,3929.0,0,0.0,True
107702135,210000,€,penthouse,sale,63.0,1.0,1.0,Málaga,Alhaurín de la Torre,Alquería-Torrealquería,es,Unknown,36.667595,-4.6098232,good,False,3333.0,4,1.0,True
107091116,410000,€,flat,sale,116.0,3.0,2.0,Málaga,Rincón de la Victoria,Añoreta baja,es,Unknown,36.7162516,-4.2482519,good,False,3534.0,bj,1.0,False
107967268,275000,€,flat,sale,115.0,4.0,2.0,Málaga,Málaga,Carretera de Cádiz,es,Los Guindos - Parque Mediterráneo - Santa Paula,36.6962946,-4.4506597,good,False,2391.0,1,1.0,False
108191653,899000,€,flat,sale,175.0,2.0,2.0,Málaga,Marbella,Nueva Andalucía,es,Puerto Banús,36.4873345,-4.9711997,good,False,5137.0,bj,1.0,False
107193152,194000,€,flat,sale,64.0,3.0,1.0,Málaga,Málaga,Centro,es,El Molinillo - Capuchinos,36.7290011,-4.4230036,renew,False,3031.0,4,1.0,False
108290790,2450000,€,chalet,sale,657.0,4.0,4.0,Málaga,Marbella,Nueva Andalucía,es,Las Brisas,36.5005529,-4.9667467,good,False,3729.0,0,0.0,True
108440910,1595000,€,duplex,sale,191.0,3.0,3.0,Málaga,Marbella,Nueva Andalucía,es,Puerto Banús,36.4866994,-4.959034,renew,False,8351.0,5,1.0,False
104931183,278000,€,flat,sale,53.0,1.0,1.0,Málaga,Benalmádena,Parque de la Paloma,es,Unknown,36.5906685,-4.5291973,good,False,5245.0,5,1.0,False
108388623,419000,€,flat,sale,70.0,2.0,2.0,Málaga,Mijas,Riviera del Sol,es,Riviera del Sol,36.5007812,-4.6957895,good,False,5986.0,ati,1.0,True
107850010,380000,€,flat,sale,80.0,2.0,1.0,Málaga,Torremolinos,La Carihuela - Los Nidos,es,Unknown,36.6069587,-4.5072499,good,False,4750.0,6,1.0,False
97026738,1100000,€,chalet,sale,480.0,5.0,6.0,Málaga,Mijas,Mijas Golf,es,Mijas Golf,36.5584765,-4.6732044,good,False,2292.0,0,0.0,True
108352046,240000,€,flat,sale,73.0,3.0,1.0,Málaga,Málaga,Cruz de Humilladero,es,Carranque - Haza Cuevas,36.7175508,-4.4465261,good,False,3288.0,bj,0.0,False
108429496,229000,€,flat,sale,70.0,2.0,1.0,Málaga,Málaga,Cruz de Humilladero,es,Carranque - Haza Cuevas,36.7227217,-4.4381729,good,False,3271.0,8,1.0,False
107914125,530000,€,chalet,sale,155.0,3.0,3.0,Málaga,Estepona,Estepona Pueblo,es,Zona Calvario,36.4328763,-5.1507702,good,False,3419.0,0,0.0,True
107359176,330000,€,flat,sale,101.0,2.0,2.0,Málaga,Estepona,Selwo,es,Guadalmansa,36.4509295,-5.073656,good,False,3267.0,3,1.0,True
108311680,1590000,€,chalet,sale,370.0,6.0,4.0,Málaga,Málaga,Este,es,Pedregalejo - Morlaco,36.7227889,-4.3702142,renew,False,4297.0,0,0.0,True
108350400,469000,€,flat,sale,69.0,2.0,2.0,Málaga,Málaga,Puerto de la Torre,es,Puertosol - Santa Isabel,36.7356278,-4.4875111,good,False,6797.0,bj,1.0,True
107444536,1195000,€,chalet,sale,298.0,5.0,5.0,Málaga,Málaga,Este,es,Limonar,36.7234794,-4.3919155,good,False,4010.0,0,0.0,True
108495018,990000,€,chalet,sale,248.0,5.0,3.0,Málaga,Benalmádena,Benalmádena Pueblo,es,Rancho Domingo - La Hacienda,36.5966061,-4.5719246,good,False,3992.0,0,0.0,True
108062132,329000,€,flat,sale,100.0,2.0,2.0,Málaga,Estepona,Selwo,es,La Concha-Resina Golf,36.4691892,-5.0764776,good,False,3290.0,bj,1.0,True
108100842,374900,€,chalet,sale,210.0,3.0,3.0,Málaga,Vélez-Malaga,El Limonar,es,Unknown,36.7680788,-4.0943674,good,False,1785.0,0,0.0,True
105546198,450000,€,penthouse,sale,192.0,3.0,3.0,Málaga,Benalmádena,Montealto,es,Unknown,36.6027964,-4.5598173,good,False,2344.0,2,1.0,True
107715540,1295000,€,chalet,sale,332.0,3.0,4.0,Málaga,Mijas,Mijas Pueblo,es,Mijas Pueblo,36.5942162,-4.6319984,good,False,3901.0,0,0.0,False
108463388,295000,€,chalet,sale,108.0,3.0,2.0,Málaga,Málaga,Churriana,es,Churriana-El Pizarrillo-La Noria-Guadalsol,36.6710338,-4.504971,good,False,2731.0,0,0.0,False
107706362,16000000,€,chalet,sale,2009.0,7.0,9.0,Málaga,Marbella,Nagüeles-Milla de Oro,es,Sierra Blanca,36.5239695,-4.9146288,good,False,7964.0,0,0.0,True
101681213,2450000,€,penthouse,sale,449.0,4.0,4.0,Málaga,Benahavís,La Quinta,es,Unknown,36.5200035,-5.0034418,good,False,5457.0,2,1.0,True
105412564,5950000,€,penthouse,sale,519.0,3.0,3.0,Málaga,Marbella,Nueva Andalucía,es,Puerto Banús,36.4935016,-4.9477225,good,False,11464.0,3,1.0,True
106038275,575000,€,chalet,sale,175.0,4.0,3.0,Málaga,Málaga,Este,es,Cerrado de Calderón - Hacienda Paredes,36.7271311,-4.3733936,good,False,3286.0,0,0.0,False
108496886,2950000,€,chalet,sale,374.0,5.0,5.0,Málaga,Marbella,Elviria-Cabopino,es,Cabopino-Artola,36.5118265,-4.7412848,good,False,7888.0,0,0.0,True
108013035,300000,€,flat,sale,72.0,1.0,1.0,Málaga,Málaga,Centro,es,Perchel norte,36.722515,-4.4291599,good,False,4167.0,0,1.0,True
108445693,545000,€,chalet,sale,113.0,3.0,3.0,Málaga,Benalmádena,Solymar - Puerto Marina,es,Unknown,36.6028117,-4.5179301,good,False,4823.0,0,0.0,True
108525374,235000,€,flat,sale,69.0,1.0,1.0,Málaga,Rincón de la Victoria,Añoreta Golf - Paraíso del Sol,es,Unknown,36.7302555,-4.2402152,good,False,3406.0,2,1.0,True
106939892,1392000,€,chalet,sale,443.0,6.0,5.0,Málaga,Benalmádena,Santangelo,es,Unknown,36.6071402,-4.5442734,good,False,3142.0,0,0.0,True
107148485,250000,€,flat,sale,32.0,1.0,1.0,Málaga,Fuengirola,Zona Puerto Deportivo,es,Unknown,36.5413557,-4.6210795000000005,good,False,7813.0,4,1.0,False
108421141,299000,€,flat,sale,75.0,2.0,1.0,Málaga,Benalmádena,Solymar - Puerto Marina,es,Unknown,36.6000802,-4.5134149,good,False,3987.0,bj,0.0,False
108251326,545000,€,flat,sale,120.0,3.0,2.0,Málaga,Benalmádena,Montealto,es,Unknown,36.6028768,-4.558011,good,False,4542.0,1,1.0,True
108320314,1985000,€,flat,sale,212.0,3.0,1.0,Málaga,Estepona,Selwo,es,Guadalmansa,36.4522977,-5.0660096,good,False,9363.0,1,1.0,True
106330783,500000,€,chalet,sale,190.0,5.0,6.0,Málaga,Coin,Unknown,es,Unknown,36.6560823,-4.7208727,good,False,2632.0,0,0.0,True
107793146,420000,€,flat,sale,145.0,3.0,2.0,Málaga,Torremolinos,Montemar,es,Unknown,36.6171481,-4.5061585,good,False,2897.0,6,1.0,False
108237797,335000,€,flat,sale,164.0,4.0,2.0,Málaga,Málaga,Ciudad Jardín,es,Cortijo Bazán - Los Casinis - Los Cipreses,36.745989,-4.4193639,good,False,2043.0,3,1.0,True
108506984,995000,€,flat,sale,127.0,2.0,2.0,Málaga,Marbella,Marbella Pueblo,es,Playa Bajadilla-Puertos,36.5084926,-4.8823949,good,False,7835.0,3,1.0,True
107778176,410000,€,duplex,sale,164.0,3.0,3.0,Málaga,Málaga,Puerto de la Torre,es,Los Almendros - El Limonero - El Tomillar,36.7353024,-4.4789386,good,False,2500.0,-1,1.0,True
105446450,275000,€,flat,sale,43.0,1.0,1.0,Málaga,Málaga,Centro,es,La Goleta - San Felipe Neri,36.723421,-4.4234311,good,False,6395.0,bj,1.0,False
108079411,584000,€,duplex,sale,161.0,3.0,3.0,Málaga,Marbella,Marbella Pueblo,es,Casco Antiguo,36.5083061,-4.8846617,good,False,3627.0,0,0.0,True
108554474,595000,€,chalet,sale,220.0,4.0,2.0,Málaga,Ronda,Partidas norte,es,Unknown,36.7733007,-5.1237085,good,False,2705.0,0,0.0,False
103942701,599000,€,chalet,sale,172.0,3.0,2.0,Málaga,Estepona,Benamara - Atalaya,es,Paraiso-Barronal,36.4635104,-5.0285823,good,False,3483.0,0,0.0,True
108397809,620000,€,chalet,sale,185.0,3.0,3.0,Málaga,Estepona,Benamara - Atalaya,es,Cancelada,36.4671808,-5.0612464,good,False,3351.0,0,0.0,True
107555609,15000000,€,chalet,sale,1923.0,7.0,6.0,Málaga,Marbella,Nagüeles-Milla de Oro,es,Sierra Blanca,36.5254045,-4.9118961,good,False,7800.0,0,0.0,True
107454448,240000,€,flat,sale,85.0,2.0,1.0,Málaga,Manilva,Puerto de la Duquesa,es,Unknown,36.354078,-5.2308072,good,False,2824.0,bj,0.0,False
82779660,595000,€,flat,sale,106.0,2.0,3.0,Málaga,Marbella,Marbella Pueblo,es,La Puya - La Ermita,36.5093878,-4.8755673,good,False,5613.0,4,1.0,True
