price,propertyType,operation,size,rooms,bathrooms,municipality,district,neighborhood,latitude,longitude,status,newDevelopment,priceByArea,floor,hasLift,hasParkingSpace,isParkingSpaceIncludedInPrice
750000,3,1,289.0,5.0,3.0,0,2,23,36.7259956,-4.3794758,2,0,2595.0,0.0,0.0,1,1
1050000,0,1,201.0,4.0,3.0,0,0,1,36.719211,-4.419217,2,0,5224.0,3.0,1.0,0,0
990000,3,1,280.0,6.0,2.0,0,2,32,36.7252307,-4.3932176,0,0,3536.0,0.0,0.0,0,0
445000,0,1,127.0,5.0,1.0,0,0,0,36.7206007,-4.4308411,0,0,3504.0,3.0,1.0,0,0
449000,0,1,162.0,3.0,2.0,0,0,31,36.7320048,-4.4168128,0,0,2772.0,2.0,1.0,0,0
335000,0,1,58.0,1.0,1.0,0,0,4,36.7135999,-4.4279739,0,0,5776.0,1.5,1.0,0,0
979999,1,1,167.0,3.0,2.0,0,5,40,36.7197604,-4.4618782,0,0,5868.0,7.0,1.0,1,1
650000,3,1,164.0,4.0,2.0,0,4,34,36.7218393,-4.4514525,0,0,3963.0,0.0,0.0,1,1
433990,0,1,117.0,3.0,2.0,0,4,36,36.7146405,-4.43318,0,0,3709.0,16.0,1.0,0,0
1700000,0,1,210.0,5.0,4.0,0,2,7,36.7163322,-4.4146559,2,0,8095.0,9.0,1.0,1,1
474000,0,1,56.0,1.0,1.0,0,2,7,36.7173017,-4.4126585,0,0,8464.0,4.0,1.0,0,0
1595000,0,1,240.0,4.0,4.0,0,0,1,36.7224258,-4.420163,0,0,6646.0,3.0,1.0,0,0
175000,2,1,34.0,0.0,1.0,0,6,16,36.7288109,-4.436328,0,0,5147.0,0.0,1.0,1,1
175000,2,1,41.0,0.0,1.0,0,6,16,36.7290069,-4.4340798,0,0,4268.0,0.0,1.0,1,1
595000,0,1,165.0,4.0,2.0,0,3,22,36.6967443,-4.4426145,0,0,3606.0,6.0,1.0,1,1
750000,0,1,156.0,4.0,2.0,0,2,29,36.7236722,-4.3641554,0,0,4808.0,6.0,1.0,1,1
490000,0,1,79.0,2.0,1.0,0,0,1,36.7193583,-4.42316,0,0,6203.0,3.0,1.0,0,0
290000,0,1,99.0,2.0,1.0,0,0,3,36.7276816,-4.4131233,0,0,2929.0,0.0,1.0,0,0
1700000,0,1,290.0,5.0,3.0,0,2,7,36.7187072,-4.40854,2,0,5862.0,10.0,1.0,1,1
950000,0,1,200.0,4.0,3.0,0,0,1,36.7224392,-4.4192733,0,0,4750.0,2.0,1.0,1,1
850000,0,1,126.0,3.0,2.0,0,0,1,36.7194196,-4.4194395,0,0,6746.0,2.0,1.0,0,0
395000,0,1,68.0,2.0,1.0,0,2,7,36.7229546,-4.4068738,0,0,5809.0,7.0,1.0,0,0
360000,0,1,89.0,3.0,1.0,0,4,36,36.7150833,-4.436732,0,0,4045.0,0.0,1.0,1,1
925000,0,1,190.0,6.0,3.0,0,2,7,36.7175677,-4.4102853,2,0,4868.0,8.0,1.0,1,0
950000,0,1,178.0,5.0,3.0,0,2,7,36.7167886,-4.4119799,2,0,5337.0,2.0,1.0,1,1
284000,0,1,89.0,3.0,1.0,0,0,33,36.7279232,-4.4251625,0,0,3191.0,3.0,1.0,0,0
202500,0,1,84.0,3.0,1.0,0,4,9,36.6981262,-4.4732867,0,0,2411.0,0.0,0.0,0,0
240000,0,1,124.0,3.0,2.0,0,6,19,36.7295816,-4.4513815,0,0,1935.0,1.0,1.0,0,0
614500,0,1,129.0,3.0,2.0,0,2,32,36.73559,-4.40132,1,1,4764.0,2.0,1.0,1,1
644000,1,1,115.0,2.0,2.0,0,2,32,36.73559,-4.40132,1,1,5600.0,3.0,1.0,1,1
860000,0,1,113.0,3.0,2.0,0,2,32,36.7237015,-4.3958534,0,0,7611.0,0.0,1.0,1,1
995000,3,1,260.0,4.0,4.0,0,2,42,36.7297645,-4.3618624,2,0,3827.0,0.0,0.0,1,1
699000,0,1,155.0,4.0,2.0,0,2,7,36.7199633,-4.4063312,0,0,4510.0,0.0,1.0,0,0
189000,2,1,39.0,0.0,1.0,0,0,14,36.7251075,-4.4195955,0,0,4846.0,0.0,0.0,0,0
699000,0,1,205.0,4.0,4.0,0,0,1,36.7170891,-4.4230646,2,0,3410.0,2.0,0.0,0,0
1700000,0,1,279.0,5.0,4.0,0,2,7,36.7201433,-4.4100261,2,0,6093.0,10.0,1.0,1,1
1800000,3,1,407.0,7.0,5.0,0,2,32,36.7274876,-4.400927,0,0,4423.0,0.0,0.0,1,1
699000,0,1,160.0,3.0,3.0,0,2,7,36.7194998,-4.408857,2,0,4369.0,3.0,1.0,0,0
925000,0,1,201.0,6.0,3.0,0,2,7,36.7188161,-4.4117265,2,0,4602.0,8.0,1.0,1,0
244000,0,1,147.0,3.0,2.0,0,4,9,36.6979431,-4.4745515,0,0,1660.0,1.0,0.0,0,0
1295000,0,1,221.0,5.0,4.0,0,0,4,36.7102048,-4.433119,0,0,5860.0,2.0,1.0,1,1
229000,0,1,26.0,1.0,1.0,0,0,0,36.7215484,-4.4280959,0,0,8808.0,1.0,1.0,0,0
330000,0,1,108.0,3.0,1.0,0,3,22,36.697231,-4.4492936,2,0,3056.0,1.0,1.0,1,1
855000,0,1,136.0,3.0,2.0,0,2,7,36.7194898,-4.4090694,0,0,6287.0,3.0,1.0,1,1
275000,0,1,53.0,1.0,1.0,0,0,1,36.7243085,-4.4221124,0,0,5189.0,2.0,1.0,0,0
350000,0,1,93.0,3.0,1.0,0,0,31,36.725274,-4.4199924,0,0,3763.0,7.0,1.0,0,0
469000,0,1,93.0,1.0,1.0,0,0,14,36.7244729,-4.4191266,0,0,5043.0,3.0,1.0,1,1
479500,0,1,109.0,2.0,2.0,0,2,32,36.73559,-4.40132,1,1,4399.0,1.0,1.0,1,1
675000,4,1,108.0,4.0,2.0,0,0,4,36.7152436,-4.4262028,0,0,6250.0,3.0,1.0,1,1
780000,3,1,215.0,5.0,3.0,0,2,32,36.7255483,-4.3988622,0,0,3628.0,0.0,0.0,1,1
999000,0,1,105.0,2.0,1.0,0,0,1,36.7237153,-4.4211467,0,0,9514.0,3.0,1.0,0,0
499000,3,1,200.0,4.0,3.0,0,9,46,36.6681714,-4.4670786,0,0,2495.0,0.0,0.0,1,1
1140000,0,1,127.0,3.0,2.0,0,3,25,36.6942335,-4.4421196,0,0,8976.0,6.0,1.0,1,1
775000,0,1,160.0,4.0,2.0,0,2,32,36.730088,-4.4046019,0,0,4844.0,3.0,1.0,1,1
675000,0,1,125.0,3.0,2.0,0,0,1,36.7232333,-4.4212624,0,0,5400.0,2.0,0.0,0,0
495000,0,1,88.0,2.0,1.0,0,0,1,36.7216972,-4.4215243,0,0,5625.0,3.0,1.0,0,0
990000,3,1,280.0,6.0,2.0,0,2,32,36.7239264,-4.3963692,2,0,3536.0,0.0,0.0,0,0
1300000,0,1,175.0,3.0,3.0,0,2,7,36.7201495,-4.4066061,0,0,7429.0,4.0,1.0,0,0
