propertyCode,price,priceInfo,propertyType,operation,size,rooms,bathrooms,province,municipality,district,country,neighborhood,latitude,longitude,status,newDevelopment,priceByArea,floor,hasLift,hasParkingSpace
108581089,1600,€/mes,flat,rent,82.0,2.0,2.0,Málaga,Fuengirola,Zona Puerto Deportivo,es,Unknown,36.5444209,-4.6208593,good,False,20.0,1,0.0,True
108581069,1950,€/mes,flat,rent,80.0,2.0,2.0,Málaga,Málaga,Centro,es,Olletas - Sierra Blanquilla,36.7358647,-4.4051884,good,False,24.0,1,1.0,True
108580980,3000,€/mes,flat,rent,245.0,3.0,2.0,Málaga,Marbella,Marbella Pueblo,es,Playa Bajadilla-Puertos,36.5097958,-4.8893326,good,False,12.0,1,1.0,True
108580841,1500,€/mes,flat,rent,95.0,2.0,1.0,Málaga,Fuengirola,Centro Ciudad,es,Unknown,36.5405509,-4.6290341,good,False,16.0,2,1.0,False
107078171,2500,€/mes,chalet,rent,475.0,5.0,3.0,Málaga,Alhaurín el Grande,Ardelejos - Cuesta de la Palma - Buenavista,es,Unknown,36.647999,-4.6662287,good,False,5.0,0,0.0,True
108580602,1200,€/mes,flat,rent,100.0,2.0,2.0,Málaga,Estepona,Estepona Pueblo,es,Puerto de Estepona,36.4190422,-5.1585196,good,False,12.0,6,1.0,False
108117362,1700,€/mes,flat,rent,115.0,2.0,2.0,Málaga,Marbella,Elviria-Cabopino,es,Elviria,36.5060955,-4.7847712,good,False,15.0,3,1.0,True
108580259,1000,€/mes,flat,rent,76.0,2.0,2.0,Málaga,Torre del Mar,Poniente-Faro,es,Unknown,36.733809,-4.104778,good,False,13.0,2,1.0,True
108579926,1200,€/mes,flat,rent,80.0,3.0,1.0,Málaga,Torremolinos,Centro,es,Manantiales - Estación de Autobuses,36.6257887,-4.5035993,good,False,15.0,bj,1.0,False
96284838,1200,€/mes,flat,rent,70.0,3.0,1.0,Málaga,Málaga,Carretera de Cádiz,es,Girón - Las Delicias - Pacífico,36.6961695,-4.4428563,good,False,17.0,2,1.0,False
104986420,1275,€/mes,flat,rent,60.0,2.0,1.0,Málaga,Málaga,Centro,es,La Victoria,36.724625,-4.4155652,good,False,21.0,1,1.0,False
101961471,800,€/mes,flat,rent,45.0,1.0,1.0,Málaga,Málaga,Centro,es,La Merced,36.7266317,-4.4182428,good,False,18.0,2,1.0,False
107887161,1000,€/mes,chalet,rent,70.0,2.0,1.0,Málaga,Málaga,Centro,es,Olletas - Sierra Blanquilla,36.7312268,-4.4190402,good,False,14.0,0,0.0,False
39961436,1400,€/mes,flat,rent,120.0,3.0,2.0,Málaga,Málaga,Centro,es,Perchel sur - El Bulto,36.7119654,-4.4310136,good,False,12.0,3,1.0,True
108520987,1740,€/mes,flat,rent,100.0,4.0,2.0,Málaga,Málaga,Cruz de Humilladero,es,Carranque - Haza Cuevas,36.7215078,-4.4416411,good,False,17.0,1,1.0,False
91227910,800,€/mes,duplex,rent,55.0,1.0,1.0,Málaga,Málaga,Centro,es,Centro Histórico,36.7204167,-4.422337,good,False,15.0,1,0.0,False
100241304,850,€/mes,flat,rent,45.0,1.0,1.0,Málaga,Málaga,Centro,es,La Goleta - San Felipe Neri,36.7262002,-4.424083,good,False,19.0,2,0.0,False
92180202,800,€/mes,flat,rent,40.0,1.0,1.0,Málaga,Málaga,Centro,es,Ensanche Centro - Soho,36.7149686,-4.4231576,good,False,20.0,2,1.0,False
108467043,1600,€/mes,flat,rent,70.0,2.0,1.0,Málaga,Málaga,Este,es,Pedregalejo - Morlaco,36.7230583,-4.3882011,good,False,23.0,5,1.0,True
108579538,22000,€/mes,chalet,rent,1000.0,6.0,7.0,Málaga,Marbella,Nagüeles-Milla de Oro,es,Sierra Blanca,36.5267468,-4.9181731,good,False,22.0,0,0.0,True
97892377,36000,€/mes,chalet,rent,850.0,3.0,5.0,Málaga,Málaga,Este,es,El Palo,36.7303428,-4.3545946,good,False,42.0,0,0.0,True
108579012,850,€/mes,studio,rent,38.0,0.0,1.0,Málaga,Fuengirola,Zona Puerto Deportivo,es,Unknown,36.5392719,-4.6204782,good,False,22.0,4,1.0,False
37925581,1200,€/mes,flat,rent,115.0,2.0,2.0,Málaga,Mijas,Mijas Golf,es,Mijas Golf,36.5471554,-4.6581494,good,False,10.0,bj,0.0,True
108578936,3000,€/mes,flat,rent,295.0,3.0,3.0,Málaga,Benahavís,Los Arqueros-Puerto del Almendro,es,Unknown,36.5004703,-5.0205586,good,False,10.0,0,0.0,False
108578777,1100,€/mes,flat,rent,85.0,2.0,1.0,Málaga,Benalmádena,Solymar - Puerto Marina,es,Unknown,36.601413,-4.5231815,good,False,13.0,2,0.0,False
108578651,2000,€/mes,flat,rent,125.0,2.0,2.0,Málaga,Benalmádena,Arroyo de la Miel,es,Unknown,36.6047733,-4.5398931000000005,good,False,16.0,3,1.0,True
108578407,12000,€/mes,chalet,rent,635.0,5.0,5.0,Málaga,Marbella,Nueva Andalucía,es,Los Naranjos,36.5149425,-4.9768723,good,False,19.0,0,0.0,True
108578369,1000,€/mes,flat,rent,90.0,3.0,1.0,Málaga,Málaga,Centro,es,Olletas - Sierra Blanquilla,36.7320476,-4.4148337,good,False,11.0,3,1.0,False
108578302,1300,€/mes,flat,rent,70.0,3.0,1.0,Málaga,Málaga,Carretera de Cádiz,es,Los Guindos - Parque Mediterráneo - Santa Paula,36.6939643,-4.4508768,good,False,19.0,6,1.0,False
108578164,10500,€/mes,chalet,rent,647.0,6.0,6.0,Málaga,Marbella,San Pedro de Alcántara,es,Guadalmina Baja,36.4722281,-5.003337,good,False,16.0,0,0.0,True
108578200,7000,€/mes,chalet,rent,350.0,4.0,3.0,Málaga,Benahavís,Los Arqueros-Puerto del Almendro,es,Unknown,36.5178114,-5.0112838,good,False,20.0,0,0.0,True
108578194,3750,€/mes,flat,rent,205.0,4.0,4.0,Málaga,Estepona,Estepona Pueblo,es,Huerta Nueva,36.4246465,-5.1545037,good,False,18.0,bj,1.0,True
108578181,1400,€/mes,flat,rent,115.0,3.0,2.0,Málaga,Málaga,Centro,es,La Goleta - San Felipe Neri,36.7264136,-4.420063,good,False,12.0,2,1.0,False
108578128,2750,€/mes,flat,rent,97.0,2.0,2.0,Málaga,Marbella,Nueva Andalucía,es,La Dama de Noche-La Alzambra,36.5012386,-4.9513443,good,False,28.0,1,0.0,False
95593853,730,€/mes,studio,rent,30.0,0.0,1.0,Málaga,Málaga,Centro,es,Centro Histórico,36.722441,-4.4172185,good,False,24.0,1,1.0,False
108578060,1500,€/mes,flat,rent,80.0,1.0,1.0,Málaga,Marbella,Marbella Pueblo,es,Valdeolletas-Las Cancelas-Xarblanca,36.5160862,-4.9026175,good,False,19.0,bj,1.0,True
108578024,3150,€/mes,flat,rent,120.0,2.0,2.0,Málaga,Marbella,Nueva Andalucía,es,Los Naranjos,36.5194905,-4.9767354,good,False,26.0,2,1.0,True
94828363,1300,€/mes,flat,rent,142.0,3.0,2.0,Málaga,Mijas,Mijas Golf,es,Mijas Golf,36.5519868,-4.6830273,good,False,9.0,2,1.0,True
108577950,1800,€/mes,flat,rent,145.0,3.0,2.0,Málaga,Estepona,Estepona Pueblo,es,Sierra de Estepona-Avda de Andalucia,36.4317798,-5.1477477,good,False,12.0,4,1.0,False
108577894,2790,€/mes,duplex,rent,228.0,3.0,2.0,Málaga,Benahavís,Los Flamingos,es,Unknown,36.4845797,-5.0732883,good,False,12.0,5,1.0,True
108577886,1600,€/mes,flat,rent,130.0,3.0,2.0,Málaga,Málaga,Centro,es,Centro Histórico,36.7186394,-4.4234157,good,False,12.0,2,1.0,False
108577777,4000,€/mes,chalet,rent,384.0,4.0,3.0,Málaga,Marbella,Rio Real-Los Monteros,es,Rio Real,36.5117117,-4.8532002,good,False,10.0,0,0.0,True
108573299,12000,€/mes,chalet,rent,450.0,5.0,5.0,Málaga,Marbella,San Pedro de Alcántara,es,Linda Vista-Nueva Alcántara-Cortijo Blanco,36.4764192,-4.9820739,good,False,27.0,0,0.0,True
108577665,700,€/mes,flat,rent,45.0,1.0,1.0,Málaga,Torre del Mar,Poniente-Faro,es,Unknown,36.7367111,-4.0998585,good,False,16.0,4,1.0,False
95366385,1700,€/mes,flat,rent,100.0,2.0,3.0,Málaga,Marbella,San Pedro de Alcántara,es,Linda Vista-Nueva Alcántara-Cortijo Blanco,36.4782928,-4.9797416,good,False,17.0,1,1.0,True
108577560,2200,€/mes,flat,rent,95.0,2.0,2.0,Málaga,Estepona,Benamara - Atalaya,es,Nueva Atalaya,36.4718789,-5.0186537,good,False,23.0,bj,0.0,True
108577531,1400,€/mes,chalet,rent,200.0,3.0,3.0,Málaga,Casares,Marina de Casares,es,Unknown,36.375805,-5.2261776,good,False,7.0,0,0.0,False
108577505,800,€/mes,flat,rent,95.0,2.0,2.0,Málaga,Torre del Mar,Poniente-Faro,es,Unknown,36.7346676,-4.1050833,good,False,8.0,4,1.0,True
108577435,2200,€/mes,flat,rent,75.0,2.0,2.0,Málaga,Málaga,Carretera de Cádiz,es,Pacífico,36.6931587,-4.4447283,good,False,29.0,bj,0.0,False
108577299,1400,€/mes,flat,rent,70.0,2.0,2.0,Málaga,Fuengirola,Los Pacos,es,Unknown,36.564506,-4.6137635,good,False,20.0,4,1.0,True
108577260,1800,€/mes,flat,rent,120.0,2.0,1.0,Málaga,Marbella,Rio Real-Los Monteros,es,Rio Real,36.511622,-4.8403871,good,False,15.0,2,1.0,True
108577095,1300,€/mes,flat,rent,74.0,2.0,2.0,Málaga,Fuengirola,Zona Puerto Deportivo,es,Unknown,36.5341108,-4.6243072,good,False,18.0,3,1.0,False
108576988,2500,€/mes,flat,rent,135.0,3.0,2.0,Málaga,Estepona,Benamara - Atalaya,es,Cancelada,36.4598757,-5.0541403,good,False,19.0,1,0.0,False
108576986,4500,€/mes,flat,rent,175.0,3.0,3.0,Málaga,Marbella,Nueva Andalucía,es,Nueva Andalucía,36.4877564,-4.9562351,good,False,26.0,3,1.0,True
108576840,1700,€/mes,penthouse,rent,135.0,2.0,2.0,Málaga,Marbella,Elviria-Cabopino,es,Santa María,36.5118547,-4.7875243,good,False,13.0,2,1.0,True
108576816,2700,€/mes,flat,rent,120.0,2.0,4.0,Málaga,Marbella,Nueva Andalucía,es,Nueva Andalucía,36.4895562,-4.9628916,good,False,23.0,0,1.0,False
98857098,950,€/mes,flat,rent,40.0,1.0,1.0,Málaga,Marbella,Nagüeles-Milla de Oro,es,Las Lomas de Río Verde,36.495193,-4.946004,good,False,24.0,3,0.0,True
107797810,12000,€/mes,chalet,rent,680.0,6.0,6.0,Málaga,Marbella,Nueva Andalucía,es,Las Brisas,36.5050371,-4.9661781,good,False,18.0,0,0.0,True
108576596,900,€/mes,flat,rent,150.0,4.0,1.0,Málaga,Alhaurín el Grande,Centro,es,Unknown,36.6408967,-4.6911834,good,False,6.0,1,0.0,False
108576556,1600,€/mes,flat,rent,155.0,4.0,2.0,Málaga,Málaga,Cruz de Humilladero,es,Camino de Antequera,36.7227785,-4.4506347,good,False,10.0,bj,1.0,False
108576538,1550,€/mes,penthouse,rent,135.0,3.0,2.0,Málaga,Málaga,Teatinos,es,El Consul - El Romeral,36.7237412,-4.4783308,good,False,11.0,4,1.0,False
108576444,1700,€/mes,flat,rent,110.0,3.0,2.0,Málaga,Málaga,Este,es,El Palo,36.7177444,-4.3478849,good,False,15.0,3,1.0,True
108576186,1200,€/mes,flat,rent,80.0,2.0,2.0,Málaga,Fuengirola,Centro Ciudad,es,Unknown,36.5536669,-4.6275113,good,False,15.0,2,1.0,True
101448622,4969,€/mes,flat,rent,107.0,2.0,2.0,Málaga,Fuengirola,Las Gaviotas,es,Unknown,36.564461,-4.6046345,good,False,46.0,4,1.0,False
108576075,2500,€/mes,flat,rent,130.0,3.0,2.0,Málaga,Marbella,Nueva Andalucía,es,Nueva Andalucía,36.4865453,-4.9658752,good,False,19.0,1,1.0,True
108576044,3750,€/mes,flat,rent,204.0,4.0,4.0,Málaga,Estepona,Estepona Pueblo,es,Parque Central,36.4254418,-5.1494339,good,False,18.0,0,0.0,True
108576037,1400,€/mes,flat,rent,148.0,3.0,2.0,Málaga,Málaga,Puerto de la Torre,es,Los Almendros - El Limonero - El Tomillar,36.7387043,-4.4806888,good,False,9.0,3,1.0,False
108575944,1400,€/mes,flat,rent,132.0,3.0,2.0,Málaga,Málaga,Este,es,Pinares de San Antón,36.7266563,-4.3648817,good,False,11.0,1,1.0,False
108575835,1200,€/mes,flat,rent,70.0,2.0,2.0,Málaga,Málaga,Ciudad Jardín,es,Ciudad Jardín,36.7521167,-4.4254048,good,False,17.0,2,1.0,True
108575734,600,€/mes,flat,rent,48.0,1.0,1.0,Málaga,Málaga,Campanillas,es,Campanillas,36.7277573,-4.5467804,good,False,13.0,1,0.0,False
108575722,2500,€/mes,flat,rent,150.0,3.0,2.0,Málaga,Estepona,Benamara - Atalaya,es,Paraiso-Barronal,36.4641209,-5.0350565,good,False,17.0,1,0.0,True
108575660,1100,€/mes,flat,rent,50.0,2.0,1.0,Málaga,Málaga,Cruz de Humilladero,es,Portada Alta-La Barriguilla,36.7189649,-4.4520885,good,False,22.0,1,0.0,False
108575637,6500,€/mes,flat,rent,190.0,2.0,2.0,Málaga,Marbella,Nueva Andalucía,es,Puerto Banús,36.4893106,-4.9483099,good,False,34.0,0,0.0,True
108575615,650,€/mes,chalet,rent,100.0,3.0,2.0,Málaga,Almáchar,Unknown,es,Unknown,36.8070228,-4.2145103,good,False,7.0,0,0.0,False
108575587,750,€/mes,flat,rent,90.0,2.0,1.0,Málaga,Vélez-Malaga,Zona Hispanidad-Vivar Téllez,es,Unknown,36.7719743,-4.1027138,good,False,8.0,2,0.0,False
108575513,1200,€/mes,flat,rent,80.0,2.0,2.0,Málaga,Fuengirola,Centro Ciudad,es,Unknown,36.5534131,-4.6278003,good,False,15.0,2,1.0,True
108575344,1800,€/mes,flat,rent,120.0,2.0,3.0,Málaga,Málaga,Este,es,Limonar,36.7276519,-4.3991684,good,False,15.0,2,1.0,False
108575093,3500,€/mes,flat,rent,100.0,2.0,3.0,Málaga,Marbella,Elviria-Cabopino,es,Romana Playa,36.4926762,-4.7745019,good,False,35.0,2,1.0,True
108575053,4000,€/mes,chalet,rent,160.0,3.0,2.0,Málaga,Estepona,Benamara - Atalaya,es,Cancelada,36.4677848,-5.0602199,good,False,25.0,0,0.0,True
108574963,4300,€/mes,duplex,rent,214.0,3.0,2.0,Málaga,Marbella,Elviria-Cabopino,es,Cabopino-Artola,36.492516,-4.7473391,good,False,20.0,1,1.0,True
108574961,2200,€/mes,penthouse,rent,100.0,2.0,2.0,Málaga,Estepona,Benamara - Atalaya,es,Paraiso-Barronal,36.4694927,-5.029577,good,False,22.0,2,1.0,True
108574941,1400,€/mes,flat,rent,86.0,3.0,1.0,Málaga,Málaga,Centro,es,Cristo de la Epidemia,36.7300581,-4.4151967,good,False,16.0,7,1.0,False
108574827,2500,€/mes,flat,rent,135.0,3.0,2.0,Málaga,Estepona,Benamara - Atalaya,es,Bel-Air,36.466694,-5.0425171,good,False,19.0,bj,1.0,True
108574665,3500,€/mes,chalet,rent,134.0,3.0,3.0,Málaga,Mijas,Riviera del Sol,es,Riviera del Sol,36.5087744,-4.713374,good,False,26.0,0,0.0,True
108574656,3000,€/mes,flat,rent,205.0,2.0,3.0,Málaga,Estepona,Benamara - Atalaya,es,Casasola,36.4686487,-5.0096115,good,False,15.0,1,0.0,False
108574573,2500,€/mes,flat,rent,120.0,2.0,2.0,Málaga,Marbella,Marbella Pueblo,es,Casco Antiguo,36.510178,-4.885384,good,False,21.0,2,1.0,True
108574491,1200,€/mes,penthouse,rent,45.0,1.0,1.0,Málaga,Málaga,Centro,es,Centro Histórico,36.7198279,-4.4249644,good,False,27.0,4,1.0,False
108574459,2600,€/mes,flat,rent,90.0,2.0,2.0,Málaga,Marbella,Marbella Pueblo,es,Playa Bajadilla-Puertos,36.5084306,-4.8907654,good,False,29.0,5,1.0,True
98027055,1800,€/mes,flat,rent,119.0,4.0,2.0,Málaga,Málaga,Teatinos,es,El Consul - El Romeral,36.7260945,-4.4737398,good,False,15.0,2,1.0,True
106085827,700,€/mes,flat,rent,45.0,1.0,1.0,Málaga,Málaga,Puerto de la Torre,es,Fuente Alegre - El Chaparral - Los Morales,36.7440759,-4.4861245,good,False,16.0,bj,0.0,False
84917305,750,€/mes,countryHouse,rent,72.0,2.0,2.0,Málaga,Frigiliana,Unknown,es,Unknown,36.79452,-3.89858,good,False,10.0,0,0.0,False
108573953,4000,€/mes,flat,rent,130.0,2.0,2.0,Málaga,Marbella,Nagüeles-Milla de Oro,es,La Carolina-Guadalpín,36.5073418,-4.9040668,good,False,31.0,2,1.0,True
108573919,8000,€/mes,chalet,rent,510.0,7.0,7.0,Málaga,Mijas,Mijas Golf,es,Mijas Golf,36.5509194,-4.6821826,good,False,16.0,0,0.0,True
108573826,1200,€/mes,flat,rent,97.0,2.0,2.0,Málaga,Málaga,Centro,es,La Victoria,36.7254792,-4.4137332,good,False,12.0,1,1.0,False
108573763,1500,€/mes,flat,rent,95.0,1.0,1.0,Málaga,Marbella,Rio Real-Los Monteros,es,Rio Real,36.5107491,-4.8556079,good,False,16.0,3,1.0,False
108573737,990,€/mes,studio,rent,50.0,0.0,1.0,Málaga,Málaga,Cruz de Humilladero,es,Santa Cristina - San Rafael,36.7096102,-4.449514,good,False,20.0,bj,0.0,False
108573727,2100,€/mes,chalet,rent,140.0,2.0,2.0,Málaga,Marbella,Elviria-Cabopino,es,Cabopino-Artola,36.4905321,-4.7454241,good,False,15.0,0,0.0,False
108573502,850,€/mes,flat,rent,79.0,2.0,2.0,Málaga,Fuengirola,Zona Puerto Deportivo,es,Unknown,36.5397985,-4.6210679,good,False,11.0,4,1.0,True
108573480,1300,€/mes,studio,rent,60.0,0.0,1.0,Málaga,Málaga,Centro,es,El Molinillo - Capuchinos,36.7288121,-4.4242839,good,False,22.0,bj,1.0,True
108573369,1500,€/mes,flat,rent,85.0,1.0,1.0,Málaga,Marbella,Marbella Pueblo,es,Valdeolletas-Las Cancelas-Xarblanca,36.5160862,-4.9026175,good,False,18.0,bj,1.0,True
108553149,1900,€/mes,flat,rent,110.0,2.0,2.0,Málaga,Benalmádena,Torrequebrada,es,Hacienda Torrequebrada,36.5813613,-4.5488483,good,False,17.0,1,1.0,True
108573230,900,€/mes,flat,rent,60.0,1.0,1.0,Málaga,Mijas,Calaburra - Chaparral,es,Calaburra - Chaparral,36.5113278,-4.6469101,good,False,15.0,bj,1.0,True
107844385,2000,€/mes,flat,rent,124.0,3.0,2.0,Málaga,Marbella,San Pedro de Alcántara,es,Linda Vista-Nueva Alcántara-Cortijo Blanco,36.4830014,-4.9888262,good,False,16.0,2,1.0,True
101394570,1700,€/mes,flat,rent,90.0,4.0,2.0,Málaga,Málaga,Teatinos,es,Cortijo Alto,36.7103022,-4.4632194,good,False,19.0,3,1.0,False
108573070,2500,€/mes,flat,rent,120.0,3.0,2.0,Málaga,Marbella,Nueva Andalucía,es,La Dama de Noche-La Alzambra,36.5005818,-4.9522774,good,False,21.0,bj,1.0,True
108572984,1300,€/mes,flat,rent,70.0,2.0,2.0,Málaga,Málaga,Este,es,Jarazmín,36.7275048,-4.3339084,good,False,19.0,2,1.0,True
90369154,800,€/mes,flat,rent,65.0,2.0,1.0,Málaga,Algarrobo-Costa,Unknown,es,Unknown,36.7461967,-4.0533884,good,False,12.0,2,1.0,False
108572978,2000,€/mes,flat,rent,90.0,3.0,1.0,Málaga,Marbella,San Pedro de Alcántara,es,San Pedro Pueblo,36.4811155,-4.9896106,good,False,22.0,8,1.0,True
108572886,950,€/mes,flat,rent,65.0,1.0,1.0,Málaga,Benalmádena,Torrequebrada,es,Zona Centro Comercial Torrequebrada,36.5823682,-4.5546524,good,False,15.0,1,1.0,True
108572713,1200,€/mes,flat,rent,43.0,1.0,1.0,Málaga,Benalmádena,Solymar - Puerto Marina,es,Unknown,36.5942581,-4.5244186,good,False,28.0,bj,1.0,False
108572608,1000,€/mes,flat,rent,85.0,2.0,2.0,Málaga,Rincón de la Victoria,La Cala del Moral,es,Unknown,36.731603,-4.2994512,good,False,12.0,bj,1.0,True
108572540,950,€/mes,flat,rent,110.0,1.0,1.0,Málaga,Alhaurín el Grande,Centro,es,Unknown,36.6439158,-4.6895899,good,False,9.0,1,0.0,False
108572607,2300,€/mes,chalet,rent,140.0,2.0,2.0,Málaga,Estepona,Seghers,es,Unknown,36.4173241,-5.1738673,good,False,16.0,0,0.0,True
95006942,1550,€/mes,chalet,rent,120.0,3.0,2.0,Málaga,Rincón de la Victoria,La Cala del Moral,es,Unknown,36.7152912,-4.308837,good,False,13.0,0,0.0,True
108572472,1700,€/mes,flat,rent,85.0,2.0,2.0,Málaga,Marbella,Nueva Andalucía,es,Aloha,36.5036288,-4.9576463,good,False,20.0,11,1.0,False
103473035,1300,€/mes,flat,rent,60.0,1.0,1.0,Málaga,Málaga,Este,es,Pedregalejo - Morlaco,36.7222407,-4.3768149,good,False,22.0,1,0.0,False
105241933,1200,€/mes,flat,rent,70.0,2.0,1.0,Málaga,Málaga,Centro,es,La Trinidad,36.7250289,-4.4280302,good,False,17.0,5,1.0,False
108572248,3900,€/mes,chalet,rent,410.0,6.0,6.0,Málaga,Marbella,Rio Real-Los Monteros,es,Bahía de Marbella,36.5068077,-4.8389249,good,False,10.0,0,0.0,True
108572220,1500,€/mes,flat,rent,105.0,3.0,2.0,Málaga,Málaga,Teatinos,es,El Consul - El Romeral,36.7263085,-4.4759312,good,False,14.0,5,1.0,True
106808321,1600,€/mes,flat,rent,100.0,3.0,2.0,Málaga,Mijas,Riviera del Sol,es,Riviera del Sol,36.5030951,-4.713355,good,False,16.0,bj,1.0,True
108572034,2450,€/mes,flat,rent,95.0,2.0,2.0,Málaga,Benahavís,Los Arqueros-Puerto del Almendro,es,Unknown,36.5165549,-5.0094132,good,False,26.0,1,1.0,True
108571929,3500,€/mes,flat,rent,179.0,3.0,2.0,Málaga,Marbella,San Pedro de Alcántara,es,Linda Vista-Nueva Alcántara-Cortijo Blanco,36.4782084,-4.9804655,good,False,20.0,bj,1.0,True
108571806,1200,€/mes,chalet,rent,170.0,3.0,2.0,Málaga,Coin,Unknown,es,Unknown,36.6715082,-4.741472,good,False,7.0,0,0.0,True
108571721,1250,€/mes,flat,rent,74.0,1.0,1.0,Málaga,Benalmádena,Solymar - Puerto Marina,es,Unknown,36.6008909,-4.5151023,good,False,17.0,7,1.0,True
108571701,2600,€/mes,chalet,rent,150.0,4.0,3.0,Málaga,Benalmádena,Santangelo,es,Unknown,36.6054403,-4.5509672,good,False,17.0,0,0.0,True
108571515,4500,€/mes,flat,rent,112.0,3.0,2.0,Málaga,Marbella,San Pedro de Alcántara,es,Linda Vista-Nueva Alcántara-Cortijo Blanco,36.476948,-4.9913825,good,False,40.0,3,1.0,True
108571404,950,€/mes,flat,rent,42.0,1.0,1.0,Málaga,Benalmádena,Benalmádena Pueblo,es,Centro,36.5964724,-4.5727789,good,False,23.0,bj,1.0,True
108571369,1200,€/mes,flat,rent,89.0,3.0,1.0,Málaga,Torremolinos,La Leala - El Saltillo,es,Unknown,36.6050096,-4.5190004,good,False,13.0,0,0.0,False
105967496,1200,€/mes,flat,rent,120.0,2.0,1.0,Málaga,Benalmádena,Torrequebrada,es,Zona Centro Comercial Torrequebrada,36.5841558,-4.5543246,good,False,10.0,0,1.0,True
108571296,1700,€/mes,duplex,rent,95.0,2.0,2.0,Málaga,Mijas,Sitio de Calahonda,es,Sitio de Calahonda,36.4906261,-4.7328358,good,False,18.0,bj,1.0,False
108571176,1900,€/mes,flat,rent,110.0,3.0,2.0,Málaga,Málaga,Centro,es,Perchel sur - El Bulto,36.7142833,-4.4319112,good,False,17.0,5,1.0,True
108570873,2200,€/mes,flat,rent,125.0,3.0,1.0,Málaga,Málaga,Centro,es,Ensanche Centro - Soho,36.71651,-4.4219407,good,False,18.0,2,1.0,False
108570770,4700,€/mes,flat,rent,175.0,3.0,2.0,Málaga,Marbella,San Pedro de Alcántara,es,Linda Vista-Nueva Alcántara-Cortijo Blanco,36.4783229,-4.9875329,good,False,27.0,3,1.0,True
89686091,1800,€/mes,penthouse,rent,140.0,3.0,2.0,Málaga,Marbella,Nueva Andalucía,es,La Dama de Noche-La Alzambra,36.5066309,-4.9531025,good,False,13.0,2,0.0,False
108570348,790,€/mes,studio,rent,40.0,0.0,1.0,Málaga,Málaga,Cruz de Humilladero,es,Cruz del Humilladero - Los Tilos,36.7087498,-4.4421572,good,False,20.0,bj,0.0,False
108570314,800,€/mes,flat,rent,60.0,1.0,1.0,Málaga,Benalmádena,Solymar - Puerto Marina,es,Unknown,36.5994146,-4.5235784,good,False,13.0,2,1.0,True
91438345,1000,€/mes,flat,rent,71.0,2.0,1.0,Málaga,Rincón de la Victoria,La Cala del Moral,es,Unknown,36.7181777,-4.3068839,good,False,14.0,1,1.0,False
108570275,1900,€/mes,flat,rent,170.0,5.0,2.0,Málaga,Málaga,Cruz de Humilladero,es,Carranque - Haza Cuevas,36.7165005,-4.4358082,good,False,11.0,6,1.0,True
108570285,600,€/mes,flat,rent,60.0,1.0,1.0,Málaga,Torremolinos,Playamar,es,Los Álamos,36.6451513,-4.4878307,renew,False,10.0,8,1.0,True
108570233,4000,€/mes,flat,rent,280.0,4.0,3.0,Málaga,Marbella,Nueva Andalucía,es,Puerto Banús,36.4862233,-4.962677,good,False,14.0,2,0.0,True
108570145,650,€/mes,flat,rent,48.0,1.0,1.0,Málaga,Málaga,Campanillas,es,Campanillas,36.7269412,-4.5478615,good,False,14.0,1,0.0,False
33470767,1050,€/mes,chalet,rent,100.0,3.0,2.0,Málaga,Alhaurín de la Torre,Centro,es,Unknown,36.661807,-4.5605311,good,False,11.0,0,0.0,False
108569904,1100,€/mes,flat,rent,65.0,1.0,1.0,Málaga,Málaga,Bailén - Miraflores,es,Victoria Eugenia,36.7268184,-4.4357197,good,False,17.0,bj,1.0,False
108569951,1200,€/mes,flat,rent,75.0,2.0,1.0,Málaga,Málaga,Carretera de Cádiz,es,El Torcal,36.7027369,-4.4425348,good,False,16.0,7,1.0,False
108569963,2300,€/mes,flat,rent,102.0,2.0,2.0,Málaga,Marbella,Nueva Andalucía,es,Puerto Banús,36.4897352,-4.9518627,good,False,23.0,2,1.0,True
108569857,1600,€/mes,flat,rent,112.0,4.0,2.0,Málaga,Málaga,Ciudad Jardín,es,Mangas Verdes - Las Flores,36.7373278,-4.4213867,good,False,14.0,4,1.0,False
108569841,750,€/mes,flat,rent,70.0,3.0,2.0,Málaga,Casarabonela,Unknown,es,Unknown,36.785791,-4.8439173,good,False,11.0,1,0.0,False
108569783,3500,€/mes,flat,rent,130.0,2.0,2.0,Málaga,Marbella,San Pedro de Alcántara,es,Linda Vista-Nueva Alcántara-Cortijo Blanco,36.4717131,-4.9872995,good,False,27.0,1,1.0,True
108569616,3300,€/mes,chalet,rent,195.0,3.0,4.0,Málaga,Marbella,Nagüeles-Milla de Oro,es,Nagüeles,36.5167919,-4.9200473,good,False,17.0,0,0.0,True
108569416,2000,€/mes,chalet,rent,82.0,3.0,2.0,Málaga,Mijas,Calaburra - Chaparral,es,Calaburra - Chaparral,36.5109801,-4.6426374,good,False,24.0,0,0.0,False
108569306,1500,€/mes,flat,rent,116.0,3.0,2.0,Málaga,Málaga,Teatinos,es,El Tejar - Hacienda Bizcochero,36.7141234,-4.4667206,good,False,13.0,3,1.0,True
108569235,1700,€/mes,chalet,rent,130.0,3.0,4.0,Málaga,Torrox,Urbanización Santa Rosa,es,Unknown,36.7478061,-3.9601531,good,False,13.0,0,0.0,True
